Mol,HFE,Temp,hnc_w_40,hnc_w_80,hnc_w_120,hnc_w_160,hnc_w_200,hnc_w_240,hnc_w_280,hnc_w_320,hnc_w_360,hnc_w_400,hnc_w_440,hnc_w_480,hnc_w_520,hnc_w_560,hnc_w_600,hnc_w_640,hnc_w_680,hnc_w_720,hnc_w_760,hnc_w_800,hnc_w_840,hnc_w_880,hnc_w_920,hnc_w_960,hnc_w_1000,hnc_w_1040,hnc_w_1080,hnc_w_1120,hnc_w_1160,hnc_w_1200,hnc_w_1240,hnc_w_1280,hnc_w_1320,hnc_w_1360,hnc_w_1400,hnc_w_1440,hnc_w_1480,hnc_w_1520,hnc_w_1560,hnc_w_1600,hnc_w_1640,hnc_w_1680,hnc_w_1720,hnc_w_1760,hnc_w_1800,hnc_w_1840,hnc_w_1880,hnc_w_1920,hnc_w_1960,hnc_w_2000,hnc_w_2040,hnc_w_2080,hnc_w_2120,hnc_w_2160,hnc_w_2200,hnc_w_2240,hnc_w_2280,hnc_w_2320,hnc_w_2360,hnc_w_2400,hnc_w_2440,hnc_w_2480,hnc_w_2520,hnc_w_2560,hnc_w_2600,hnc_w_2640,hnc_w_2680,hnc_w_2720,hnc_w_2760,hnc_w_2800,hnc_w_2840,hnc_w_2880,hnc_w_2920,hnc_w_2960,hnc_w_3000,hnc_w_3040,hnc_w_3080,hnc_w_3120,hnc_w_3160,hnc_w_3200,hnc_w_3240,hnc_w_3280,hnc_w_3320,hnc_w_3360,hnc_w_3400,hnc_w_3440,hnc_w_3480,hnc_w_3520,hnc_w_3560,hnc_w_3600,hnc_w_3640,hnc_w_3680,hnc_w_3720,hnc_w_3760,hnc_w_3800,hnc_w_3840,hnc_w_3880,hnc_w_3920,hnc_w_3960,hnc_w_4000,hnc_w_4040,hnc_w_4080,hnc_w_4120,hnc_w_4160,hnc_w_4200,hnc_w_4240,hnc_w_4280,hnc_w_4320,hnc_w_4360,hnc_w_4400,hnc_w_4440,hnc_w_4480,hnc_w_4520,hnc_w_4560,hnc_w_4600,hnc_w_4640,hnc_w_4680,hnc_w_4720,hnc_w_4760,hnc_w_4800,hnc_w_4840,hnc_w_4880,hnc_w_4920,hnc_w_4960,hnc_w_5000,hnc_w_5040,hnc_w_5080,hnc_w_5120,hnc_w_5160,hnc_w_5200,hnc_w_5240,hnc_w_5280,hnc_w_5320,hnc_w_5360,hnc_w_5400,hnc_w_5440,hnc_w_5480,hnc_w_5520,hnc_w_5560,hnc_w_5600,hnc_w_5640,hnc_w_5680,hnc_w_5720,hnc_w_5760,hnc_w_5800,hnc_w_5840,hnc_w_5880,hnc_w_5920,hnc_w_5960,hnc_w_6000,hnc_w_6040,hnc_w_6080,hnc_w_6120,hnc_w_6160,hnc_w_6200,hnc_w_6240,hnc_w_6280,hnc_w_6320,hnc_w_6360,hnc_w_6400
0222tri,-6.1,298,0.094500904,0.381984567,0.861809656,1.534125307,2.398191422,3.451476436,4.687955077,6.097463048,7.666903857,9.384212649,11.24104414,13.23452495,15.36413936,17.62317542,20.00089029,22.48356813,25.05647111,27.70414925,30.40884463,33.15192811,35.92273029,38.72109886,41.54697864,44.40192861,47.29865736,50.2653819,53.33549867,56.55546304,60.0058373,63.09391939,48.48651782,-33.13483167,-110.9988174,-156.0747993,-166.2958464,-147.8046786,-112.8107156,-71.7247221,-34.58603855,-6.460231265,14.85564832,31.14243552,43.11119201,49.74129355,48.53104386,37.25740286,16.26612926,-10.5508756,-37.03463588,-57.30753054,-65.55643028,-51.30368192,-0.749739876,93.76404874,218.8995139,334.7569211,429.3497353,498.2067822,539.4920719,553.3973763,541.1792796,505.2217319,450.7692897,382.7874666,306.8034951,227.1981382,146.7956263,68.3616342,-6.136393211,-76.46366405,-142.3402364,-202.8078265,-255.4907175,-299.4175257,-334.0008815,-359.3542898,-376.2347686,-385.4861089,-388.1076715,-385.0052935,-376.7096537,-363.0012692,-342.6419148,-314.5179938,-279.3425908,-238.932875,-195.0536845,-149.3749652,-103.3486019,-58.16956678,-15.42445813,23.75994458,58.96255942,90.14382038,117.4243493,141.063797,161.3220448,178.1923471,191.4263193,200.746464,206.1515611,207.9784249,206.740946,202.8022573,196.1432985,186.4492417,173.6585108,158.2179841,140.7873871,121.993783,102.4693386,82.67244049,62.84322643,43.07436071,23.41544711,3.924004811,-15.28647241,-34.05218753,-52.23225899,-69.65298768,-86.12378039,-101.4212701,-115.2574452,-127.3906144,-137.6196915,-145.745928,-151.3680764,-154.2640709,-154.2944379,-151.2711394,-145.0643355,-135.7115045,-123.4310575,-108.623491,-91.78926774,-73.45697604,-54.09750262,-34.17969922,-14.11307141,5.666277822,24.70795332,42.65466942,59.17870224,73.92221349,86.4626123,96.41478536,103.4630731,107.4254971,108.2609449,106.0746431,101.1720774,94.08394356,85.50229435,76.11241517,66.39857486,56.579051,46.68171308,36.68342361,26.57815405,16.43438721
0184bro,-0.41,298,0.046901642,0.189431369,0.426134229,0.755220314,1.175001076,1.683505025,2.277689826,2.952968926,3.703292002,4.522000307,5.402764297,6.33985713,7.32780306,8.360625409,9.43206681,10.53646375,11.66854732,12.82303676,13.99450911,15.177476,16.36662624,17.55714306,18.74530447,19.92962382,21.11272724,22.30361749,23.51872896,24.787359,26.15684223,27.67644865,29.3721579,31.2404835,33.25901592,35.39623242,37.59098344,39.7070867,41.57475353,43.0839463,44.13933955,44.63506303,44.59316739,44.18068112,43.42704979,41.79971369,38.03664866,30.70048255,19.29179993,4.91454338,-10.22143286,-23.88111222,-34.70670147,-42.17700963,-46.77029484,-49.19289578,-49.9443379,-49.25140302,-47.03376243,-42.83170766,-35.71517165,-24.48371398,-8.59041923,10.90972044,29.53987102,43.10645486,52.45221299,58.38454904,61.50651042,62.24816338,60.94361167,57.8636503,53.2979275,47.58508647,41.07522278,34.08593819,26.87870467,19.6492256,12.55257413,5.733810713,-0.664337502,-6.470136307,-11.47002271,-15.3931541,-18.08231511,-19.59446679,-20.0644551,-19.67154003,-18.61676287,-17.1139524,-15.39726982,-13.72490208,-12.34052526,-11.41387559,-11.02393014,-11.17004888,-11.79339521,-12.78055286,-13.97434508,-15.18662396,-16.26263107,-17.11148474,-17.70281657,-18.05944143,-18.21681143,-18.19510839,-17.99033876,-17.5799991,-16.93426983,-16.01920858,-14.79429041,-13.22214869,-11.28382939,-8.991678152,-6.40589406,-3.625861075,-0.751312645,2.115820814,4.865926507,7.380128506,9.53405402,11.24632267,12.49204912,13.29597521,13.70305732,13.75300634,13.47155911,12.88844427,12.03194975,10.93928839,9.653669891,8.214210935,6.66134507,5.042044885,3.411400353,1.827398428,0.345487062,-0.989395525,-2.153360722,-3.146894021,-3.988610022,-4.700216262,-5.293141598,-5.762366266,-6.095981905,-6.283245242,-6.32549852,-6.238128037,-6.049721969,-5.796173824,-5.504759224,-5.189306094,-4.857339274,-4.50865705,-4.13713088,-3.735587551,-3.30612305,-2.859235593,-2.409180216,-1.973659653,-1.568379296,-1.201255017
test1027,-5.7,298,0.102951176,0.41596142,0.936318253,1.660533739,2.585044187,3.705701696,5.016121574,6.507950938,8.173198018,10.00652759,12.00445847,14.16421379,16.48414467,18.95849124,21.57411871,24.31455675,27.16230196,30.0980531,33.10090526,36.14876803,39.21896375,42.28991001,45.3457161,48.3808215,51.3986121,54.40942087,57.43100363,60.49533274,63.66167548,66.98832416,69.06753293,57.89075834,19.5915845,-35.09534789,-84.607343,-111.385983,-111.7558155,-94.85176357,-70.1729054,-43.37449198,-17.2020045,6.997356236,28.21829273,44.83397602,54.29289759,54.41767383,45.28584742,29.58683966,11.26942842,-5.538673517,-14.93212087,-7.558907671,30.98364897,114.6294719,241.3668951,378.1327625,467.7067053,509.265885,511.5285979,482.0745593,428.3744895,357.6998061,276.1387914,189.7910739,103.554317,21.28062026,-53.55382402,-117.9935556,-172.4202473,-218.1589617,-255.9261564,-286.7115621,-310.8106752,-327.4027104,-335.0490352,-332.8799676,-322.0234489,-304.4001052,-281.0862457,-252.7361443,-219.9007199,-183.2420872,-143.4805239,-101.9132061,-60.28829045,-20.63863513,15.4690982,47.08359607,73.71717999,95.43694076,112.7793778,126.3696599,136.6428644,144.1506274,149.3461777,152.4744645,153.4880621,152.2625019,148.6617077,142.6803258,134.4638407,124.1602533,111.8979868,97.77392255,81.97813804,64.90898987,47.069061,29.14663371,11.5163457,-5.510417118,-21.46514588,-35.9690063,-48.8499986,-60.1634809,-70.08741157,-78.78622139,-86.39092545,-92.90192072,-98.16836564,-102.1071349,-104.6825135,-105.8229562,-105.3613249,-103.0403388,-98.65895647,-92.13071764,-83.43560282,-72.687349,-60.01053128,-45.61181051,-29.82566392,-13.20923572,3.561032435,19.90852807,35.33072961,49.29385255,61.27481484,70.82529883,77.64133074,81.66025615,83.08501057,82.23928896,79.47704992,75.1031752,69.33420398,62.28109258,53.95562468,44.29589546,33.36562558,21.49163513,9.15900838,-3.173181135,-15.09845632,-26.17699726,-36.00143076,-44.28440113,-50.8894359,-55.7719908,-58.85655675,-60.11563864
test1034,-5.2,298,0.084390486,0.341163282,0.768449367,1.363702286,2.123812343,3.044494464,4.119915029,5.34321336,6.707257154,8.204622666,9.82772134,11.57033904,13.42681876,15.38784921,17.43705258,19.55630141,21.72804456,23.93400721,26.15558392,28.37578277,30.57905008,32.74978108,34.87389347,36.9423233,38.95442999,40.92027122,42.86218068,44.8234109,46.89091009,49.1474629,50.33515328,41.83176401,16.76097243,-7.440399935,-15.44331105,-13.43119271,-6.05217321,3.954937639,14.84596993,24.45347729,32.77311611,40.22157795,47.05949895,52.82546571,55.24864646,50.55355929,36.56823577,15.221012,-8.644222343,-30.22868209,-45.99746278,-52.41346871,-44.84622131,-19.66068687,20.59590825,58.98916209,86.76086695,106.7871149,120.9083739,129.9497278,134.0917116,133.4306572,128.0215822,118.2443256,105.1267537,89.94088379,73.40579569,55.64145775,36.68634163,16.90465872,-2.827933159,-22.10488378,-40.37548459,-56.96229325,-71.23488883,-82.81622026,-91.76867538,-98.04985789,-101.5110366,-102.0757156,-99.97413918,-95.59360157,-89.36499134,-81.71305842,-73.08351164,-63.91192418,-54.48836645,-44.9872125,-35.49926309,-26.1089319,-16.94900553,-8.190744416,0.017906363,7.591472063,14.52660344,20.8741978,26.68508689,31.98425269,36.75804699,40.92445721,44.35589458,46.8553421,48.25469624,48.58141546,47.97123024,46.59161363,44.59472655,42.06562711,39.03054472,35.48585276,31.40171347,26.74653471,21.52152498,15.78711973,9.653305951,3.233892332,-3.382415756,-10.07711768,-16.62329515,-22.86555437,-28.633636,-33.74495831,-38.04129974,-41.42942889,-43.88791642,-45.4991673,-46.37773277,-46.6083873,-46.21493441,-45.17001982,-43.45190153,-41.08170021,-38.10381142,-34.56807325,-30.50661413,-25.93338431,-20.86079471,-15.33980358,-9.473183262,-3.407046997,2.694181505,8.704011588,14.5062434,19.96971884,24.93096248,29.21152875,32.65497147,35.13981278,36.64825183,37.23964989,37.02541248,36.14503665,34.74359831,32.94389453,30.81317194,28.35680021,25.55171215,22.38115407,18.86289784,15.06072384
0180bro,-0.7,298,0.02421098,0.097989662,0.221037361,0.392879064,0.61292833,0.880297379,1.193422071,1.549915459,1.94668502,2.380487736,2.84863375,3.349255243,3.880885573,4.441609896,5.028627854,5.638926333,6.269628245,6.917912518,7.580999916,8.256168088,8.940931673,9.633456381,10.33281593,11.03951898,11.75604527,12.48776665,13.24359978,14.03924074,14.89965443,15.85152806,16.91140234,18.08244311,19.35891586,20.7305798,22.17887354,23.66284192,25.12188922,26.47109048,27.53645239,28.09967743,28.10481014,27.69613702,26.94148778,25.46206787,22.4028697,16.98241133,9.169579449,-0.150691506,-9.622210434,-17.98351601,-24.4943338,-29.0659764,-31.96247373,-33.59837843,-34.24551672,-34.00540474,-32.83824281,-30.3795708,-25.74646797,-17.69153122,-5.479717252,10.19715361,25.73505539,36.64892142,43.7539078,47.87002143,49.61397535,49.44565125,47.71348014,44.70211524,40.67873777,35.90383904,30.6147435,25.03553649,19.3394878,13.65119179,8.066470756,2.672266122,-2.43114877,-7.108545444,-11.1728225,-14.37793308,-16.61203446,-17.92695684,-18.44939512,-18.3342087,-17.74095812,-16.82779476,-15.7440641,-14.62309338,-13.57189718,-12.65030641,-11.8890373,-11.30235479,-10.88945457,-10.63844999,-10.51529702,-10.47178115,-10.46065107,-10.44437651,-10.39600221,-10.29299635,-10.10581854,-9.802926579,-9.354370927,-8.734566134,-7.932562779,-6.952613906,-5.805164581,-4.496547147,-3.023274396,-1.384122368,0.395594079,2.264779177,4.161995453,6.009946373,7.724301164,9.217797093,10.4106533,11.24402776,11.69811127,11.79960975,11.58562878,11.09127979,10.33532775,9.337448392,8.130969637,6.76066647,5.278596781,3.735705384,2.179275202,0.654141793,-0.798977933,-2.145249244,-3.355708687,-4.406726724,-5.276578101,-5.95158693,-6.426523727,-6.705642468,-6.806162267,-6.750621615,-6.562264358,-6.264064627,-5.878635134,-5.42802565,-4.933831654,-4.416662373,-3.892286864,-3.373640254,-2.871567562,-2.394158318,-1.947230975,-1.534488253,-1.157858128,-0.817704378,-0.51294486,-0.241286715,0.000613785,0.216349177
0067but,-2.21,298,0.053829629,0.218013973,0.492315527,0.876454612,1.370414393,1.973356199,2.681691959,3.489159229,4.38902164,5.376404642,6.449113902,7.606446772,8.847654742,10.17013498,11.56677258,13.02604187,14.53477859,16.07949234,17.64692857,19.22511952,20.80430634,22.37593596,23.93198965,25.4682556,26.98808848,28.50238632,30.02743934,31.59063611,33.24275927,35.0324165,36.55585007,34.0505,21.9497886,5.297307652,-4.563861122,-5.198122016,-0.114357308,8.107350074,16.71571845,24.53240445,31.2569576,36.90271039,41.50052511,44.70605611,45.31892608,41.49708625,32.18532072,18.36337667,2.658041693,-12.05354936,-23.78750438,-30.95343401,-32.19793405,-26.50801382,-14.5436035,1.100355242,17.22246794,31.35593959,42.05901918,49.19274151,53.34959494,55.20187293,55.52060752,54.06590411,51.03440518,46.97945618,42.30773791,37.12267207,31.3332775,24.83472525,17.61440342,9.78884932,1.585673404,-6.697884071,-14.75686381,-22.33434781,-29.18740132,-35.1713618,-40.21069572,-44.20441976,-47.01757096,-48.5230788,-48.63083566,-47.35938312,-44.89872192,-41.56438526,-37.7300349,-33.72916799,-29.75777145,-25.8243443,-21.76696111,-17.40230084,-12.63856685,-7.550714489,-2.236701618,3.186125649,8.594776664,13.84964688,18.78007843,23.19776522,26.92458868,29.80665971,31.72326608,32.6558452,32.67951444,31.93934459,30.58406247,28.78314831,26.66583614,24.33051928,21.85815311,19.29574063,16.65546596,13.94117535,11.09771154,8.05970155,4.788759377,1.293176039,-2.371039295,-6.105729429,-9.774653369,-13.2019974,-16.19474157,-18.67536874,-20.63290837,-22.09850499,-23.11847317,-23.73914141,-24.0029765,-23.95085244,-23.6241091,-23.04662393,-22.23069208,-21.18177159,-19.90218913,-18.39205322,-16.652275,-14.70470821,-12.58142474,-10.32336024,-7.98812942,-5.629243997,-3.288399294,-0.998208357,1.216276091,3.33155299,5.326257799,7.178340342,8.85928315,10.3370695,11.58942228,12.60085284,13.36203774,13.86621274,14.11015314,14.09559535,13.82909938,13.32486069,12.60197137,11.68287541
0413clt,-1.15,298,0.040797049,0.165254933,0.373430801,0.665516323,1.041635627,1.501124818,2.041971266,2.660931463,3.354178658,4.117907772,4.948563969,5.842914429,6.797781234,7.809441392,8.873167343,9.983389517,11.13377977,12.31702156,13.52480822,14.74836492,15.97996522,17.21370271,18.44588052,19.6759795,20.90758481,22.14885673,23.41134146,24.7113873,26.07899783,27.5591601,29.20179371,31.05447016,33.15902708,35.48503547,37.65576201,38.90978268,38.84983357,37.91692158,36.94829495,36.6091562,37.20044951,38.72473598,40.91985106,42.79586325,41.87832159,34.9661043,20.71483809,1.072273656,-20.01039132,-38.8480444,-52.99321166,-61.9880932,-66.92006649,-68.59442401,-66.85636248,-60.67276197,-48.84053911,-31.01287497,-8.395734731,16.39893443,40.05348169,58.5337383,70.73974993,77.7580457,80.76633015,80.69619757,78.17180599,73.59189178,67.25981483,59.49113073,50.65043093,41.12289128,31.26133341,21.37568181,11.75390682,2.602879865,-5.848636331,-13.28729454,-19.43083862,-24.08385218,-27.13771127,-28.60163633,-28.63740739,-27.50411513,-25.52649328,-23.05395625,-20.41469204,-17.89663945,-15.74180175,-14.13067733,-13.14622582,-12.78810777,-12.9789721,-13.58060999,-14.41807049,-15.31692483,-16.13005879,-16.75030625,-17.10381699,-17.12954637,-16.76849015,-15.96101218,-14.66180846,-12.86769644,-10.63504776,-8.08089587,-5.329545554,-2.489717037,0.366130816,3.191599189,5.936361552,8.523444914,10.83654871,12.74032155,14.12799433,14.97301454,15.31905951,15.21883712,14.7119891,13.83116348,12.59219775,11.00943204,9.123924525,7.007434343,4.759445274,2.488990439,0.299860147,-1.728651375,-3.543479625,-5.116051931,-6.431512681,-7.462332861,-8.171773333,-8.531022381,-8.539224077,-8.231397036,-7.674365805,-6.954799044,-6.159476602,-5.359572846,-4.5975298,-3.88570235,-3.238052046,-2.678023038,-2.221426404,-1.868316875,-1.613853441,-1.459869933,-1.416119264,-1.494884552,-1.698942376,-2.005315583,-2.366326423,-2.723552647,-3.019079523,-3.200708331,-3.234731163,-3.119374203,-2.89123849,-2.597452922
test0017,-9.81,298,0.024929612,0.101155664,0.228946375,0.407706868,0.635543473,0.909136655,1.224192594,1.575786235,1.957453088,2.362702575,2.786731428,3.228085915,3.689010665,4.175150606,4.691657535,5.237803341,5.808313561,6.39741245,7.001111537,7.61744295,8.245315251,8.884702271,9.537027405,10.20576103,10.89657773,11.61653404,12.37348494,13.17900906,14.05552784,15.0444289,16.04921133,14.58879094,0.625686496,-39.77028091,-94.67076106,-124.5619927,-129.3232961,-118.0210048,-96.76647166,-70.59869856,-44.38072632,-21.61277441,-2.613515188,11.82405421,20.65170667,23.85257944,22.98018592,20.40631497,18.0977148,17.09852212,16.88870588,16.97401614,17.45006788,20.32164248,30.41684889,52.40676285,85.89840469,124.3139389,156.8193661,170.7618495,169.1866971,156.1124924,136.9583276,114.5211467,90.15539893,64.98454067,40.12465971,16.59031143,-5.191066253,-25.17288544,-43.35193377,-59.75342186,-74.32161112,-86.6475613,-96.37152553,-103.1428723,-106.6310034,-106.6511987,-103.1004643,-96.31501088,-87.01204338,-75.79373801,-63.04282177,-49.038455,-34.15932796,-19.03587494,-4.504174796,8.571969298,19.62145963,28.407845,35.02588699,39.76367961,42.96384817,44.93994718,45.94565667,46.1555007,45.62694345,44.35946907,42.47631392,40.1525848,37.43880716,34.34988418,30.91462305,27.2084616,23.35778555,19.43630029,15.52764798,11.75164496,8.210236754,4.954211685,1.950090817,-0.920296508,-3.803874026,-6.833221835,-10.07835007,-13.531896,-17.12617857,-20.76720376,-24.34259733,-27.70519622,-30.68534043,-33.12036759,-34.88474043,-35.91018361,-36.17018245,-35.68413604,-34.5066008,-32.69216492,-30.27574328,-27.2838296,-23.75705951,-19.76765611,-15.42044341,-10.84078447,-6.15453135,-1.478416897,3.081679812,7.428458748,11.47318457,15.13378631,18.33990266,21.03564761,23.17627971,24.73619969,25.70788327,26.10013162,25.9351416,25.24677525,24.07950102,22.48761734,20.53139448,18.27505124,15.78494849,13.12713778,10.36499455,7.558299837,4.76304452,2.031304753,-0.588679259,-3.054839849
0051cyc,-5.49,298,0.044202038,0.179223226,0.40535829,0.722580894,1.129979708,1.625344148,2.204598087,2.861687506,3.59096511,4.391021065,5.255440647,6.176159719,7.147743655,8.167327835,9.233464092,10.3443442,11.49671951,12.68665388,13.90828478,15.15551356,16.42242314,17.70257202,18.98801782,20.27034964,21.55207598,22.84846138,24.1792608,23.21331803,-10.4930315,-47.69991279,-55.99730768,-47.63469402,-35.12137317,-26.39548383,-20.38203636,-15.1112201,-6.063365913,5.859400011,18.51542516,30.40693617,40.81009067,49.47376168,56.30175656,60.95278034,62.438445,59.21024253,50.19587287,35.94643309,18.29167049,-0.736497595,-18.20832706,-30.83815781,-33.9271608,-20.88838528,10.81479916,51.7061909,80.3884335,97.98573792,107.4670159,110.6058322,108.5003786,101.9839923,91.88235001,79.04054065,64.2804467,48.32598858,31.94942344,15.77538774,0.420139586,-13.46965392,-26.16026954,-37.77994701,-48.17483212,-56.8113998,-62.95235754,-66.21041995,-66.95675027,-65.81462112,-63.24497458,-59.62502648,-55.30052201,-50.6278491,-45.54356399,-39.90063773,-33.71963435,-27.12915506,-20.44272214,-13.9307164,-7.820534919,-2.302587223,2.454184851,6.3399914,9.335116465,11.51348356,13.02228121,14.02657731,14.63675497,14.89459971,14.79282115,14.30430333,13.45957046,12.38193208,11.21522233,10.09248694,9.115314642,8.356837117,7.873511845,7.684855196,7.784678177,8.114057152,8.585893608,9.109945015,9.565925574,9.777382725,9.54334966,8.708240511,7.202218967,5.033304798,2.300078012,-0.811964229,-4.068790628,-7.252588261,-10.19418083,-12.77716431,-14.91696291,-16.54506931,-17.62335538,-18.15339239,-18.17290964,-17.71941733,-16.86042883,-15.69020651,-14.26858461,-12.63637014,-10.83528982,-8.904905432,-6.886279648,-4.831650082,-2.804630402,-0.85593459,0.970696449,2.641307904,4.130377271,5.417487963,6.487774757,7.332829647,7.950986719,8.345461858,8.523813573,8.496682581,8.277479343,7.881778308,7.327545537,6.636111322,5.831982681,4.942358818,3.996618313,3.026558205,2.059048674,1.118871631
0109pip,-7.4,298,0.039544173,0.160541031,0.36370018,0.649601096,1.019923936,1.475830931,2.010874142,2.611255101,3.264458808,3.967213906,4.721086073,5.526549257,6.386969539,7.311880128,8.308260439,9.371002322,10.49071983,11.65705918,12.85779813,14.07970786,15.31813561,16.57380237,17.84725945,19.14540089,20.4810985,21.87363686,23.3556685,24.98967933,26.89532566,29.26787785,31.83230523,27.37642637,-12.24697537,-118.8269283,-238.1528237,-278.7394202,-259.7277272,-206.0995759,-137.0360719,-72.29041942,-20.71327352,18.50297183,47.36832617,67.10827337,78.1007675,81.04749364,77.87250844,71.20873937,63.63325618,56.45120942,49.77042952,43.49715253,38.40115401,39.20375723,55.53022138,94.69509842,152.7688605,215.14342,262.9061542,280.8155118,274.7181499,251.190043,215.6017032,172.0838577,125.0693486,77.98269378,32.79019923,-8.798575991,-46.01713135,-77.98006657,-105.3320784,-128.836664,-148.950952,-165.6245515,-178.3327179,-186.3176364,-188.7976806,-185.581709,-177.0678829,-164.2640278,-148.2673623,-129.9964039,-110.2998945,-89.6719617,-68.15692348,-45.88953125,-23.44529225,-1.890779919,17.54007908,34.04725745,47.66334955,58.67558346,67.08716627,73.19579278,77.50790387,80.46569445,82.37792988,83.40186279,83.57359953,82.89217834,81.30610012,78.75105992,75.3377666,71.3685113,67.19808337,63.11631563,59.1842032,55.13047345,50.48875427,45.04894414,38.94632041,32.1432712,24.33193947,15.16779793,4.528885691,-7.341947497,-19.88697015,-32.50418457,-44.68962296,-56.04824113,-66.26725867,-74.991522,-82.05157916,-87.36276506,-90.87140984,-92.56032379,-92.39038697,-90.26437237,-86.15486772,-80.17773363,-72.50832012,-63.39093966,-53.15220335,-42.14705319,-30.74182084,-19.26932355,-8.027646811,2.726826796,12.80503858,22.05120097,30.3378771,37.5694331,43.67890962,48.61836142,52.33537192,54.81865512,56.09651641,56.22385314,55.27802558,53.35145859,50.55259066,47.00254109,42.82840117,38.15732397,33.1132717,27.81585323,22.3814601,16.9202826,11.52703006,6.286458988
test4001,-1.73,298,0.032167671,0.130337682,0.294737162,0.525854044,0.824084913,1.188990169,1.618852158,2.110908783,2.66203828,3.269174463,3.929243953,4.639048886,5.395348704,6.194937563,7.034438547,7.91046067,8.819503034,9.757353145,10.71889543,11.69868044,12.69201528,13.69570034,14.70789206,15.72830482,16.75948861,17.80736748,18.88014962,19.98748414,21.14456269,22.37870889,23.73205934,25.25902965,27.01982788,29.01772672,30.95919734,32.21493141,32.47579858,32.1864523,32.13954556,32.91794793,34.68717568,37.2737269,40.25363666,42.48679702,41.36376244,33.78986526,18.8648407,-1.010155895,-21.74161739,-39.79682835,-52.80323685,-60.71382132,-64.84308251,-65.93689866,-63.80652617,-57.59170452,-46.6633516,-31.49852385,-13.80173136,4.370851226,21.72020478,37.82652114,52.66201206,67.11426755,79.355975,85.99265402,87.99478891,86.22791565,81.3907904,74.1359028,65.11257434,54.92726355,44.11921758,33.14124267,22.32150669,11.94437642,2.299087521,-6.281693438,-13.52056735,-19.25002001,-23.40312578,-26.00498825,-27.17471485,-27.04708181,-25.87015447,-24.02387254,-21.87215656,-19.71573912,-17.80606353,-16.33859532,-15.42869437,-15.09079588,-15.27684453,-15.88749362,-16.78061657,-17.79403505,-18.77084443,-19.5831455,-20.1317576,-20.32924889,-20.09564534,-19.3527838,-18.04133789,-16.15651482,-13.76144618,-10.98563819,-7.9672385,-4.826348074,-1.656519908,1.489016052,4.58119244,7.585631603,10.42759231,12.98644937,15.11407222,16.68974582,17.63951258,17.93491388,17.57723712,16.59701395,15.03101259,12.9198741,10.31766447,7.310096348,4.026104243,0.649250788,-2.616043195,-5.65485935,-8.403775021,-10.82843748,-12.90396749,-14.58044243,-15.78642441,-16.45961888,-16.57032343,-16.13448258,-15.20879037,-13.87459144,-12.21983806,-10.33661089,-8.315135213,-6.238601348,-4.1846101,-2.212272924,-0.35860067,1.359335006,2.933890501,4.349786118,5.572780191,6.552526002,7.235389355,7.600293121,7.683970577,7.535112238,7.202665201,6.730387271,6.156342985,5.512396991,4.822116153,4.100085964
