Mol,HFE,Temp,kh_w_40,kh_w_80,kh_w_120,kh_w_160,kh_w_200,kh_w_240,kh_w_280,kh_w_320,kh_w_360,kh_w_400,kh_w_440,kh_w_480,kh_w_520,kh_w_560,kh_w_600,kh_w_640,kh_w_680,kh_w_720,kh_w_760,kh_w_800,kh_w_840,kh_w_880,kh_w_920,kh_w_960,kh_w_1000,kh_w_1040,kh_w_1080,kh_w_1120,kh_w_1160,kh_w_1200,kh_w_1240,kh_w_1280,kh_w_1320,kh_w_1360,kh_w_1400,kh_w_1440,kh_w_1480,kh_w_1520,kh_w_1560,kh_w_1600,kh_w_1640,kh_w_1680,kh_w_1720,kh_w_1760,kh_w_1800,kh_w_1840,kh_w_1880,kh_w_1920,kh_w_1960,kh_w_2000,kh_w_2040,kh_w_2080,kh_w_2120,kh_w_2160,kh_w_2200,kh_w_2240,kh_w_2280,kh_w_2320,kh_w_2360,kh_w_2400,kh_w_2440,kh_w_2480,kh_w_2520,kh_w_2560,kh_w_2600,kh_w_2640,kh_w_2680,kh_w_2720,kh_w_2760,kh_w_2800,kh_w_2840,kh_w_2880,kh_w_2920,kh_w_2960,kh_w_3000,kh_w_3040,kh_w_3080,kh_w_3120,kh_w_3160,kh_w_3200,kh_w_3240,kh_w_3280,kh_w_3320,kh_w_3360,kh_w_3400,kh_w_3440,kh_w_3480,kh_w_3520,kh_w_3560,kh_w_3600,kh_w_3640,kh_w_3680,kh_w_3720,kh_w_3760,kh_w_3800,kh_w_3840,kh_w_3880,kh_w_3920,kh_w_3960,kh_w_4000,kh_w_4040,kh_w_4080,kh_w_4120,kh_w_4160,kh_w_4200,kh_w_4240,kh_w_4280,kh_w_4320,kh_w_4360,kh_w_4400,kh_w_4440,kh_w_4480,kh_w_4520,kh_w_4560,kh_w_4600,kh_w_4640,kh_w_4680,kh_w_4720,kh_w_4760,kh_w_4800,kh_w_4840,kh_w_4880,kh_w_4920,kh_w_4960,kh_w_5000,kh_w_5040,kh_w_5080,kh_w_5120,kh_w_5160,kh_w_5200,kh_w_5240,kh_w_5280,kh_w_5320,kh_w_5360,kh_w_5400,kh_w_5440,kh_w_5480,kh_w_5520,kh_w_5560,kh_w_5600,kh_w_5640,kh_w_5680,kh_w_5720,kh_w_5760,kh_w_5800,kh_w_5840,kh_w_5880,kh_w_5920,kh_w_5960,kh_w_6000,kh_w_6040,kh_w_6080,kh_w_6120,kh_w_6160,kh_w_6200,kh_w_6240,kh_w_6280,kh_w_6320,kh_w_6360,kh_w_6400
0410clp,0.07,298,0.057620232,0.232569865,0.522778921,0.925835341,1.439544624,2.061471813,2.78776467,3.612410286,4.52756695,5.52462831,6.595271864,7.731742626,8.926625021,10.1725261,11.46199811,12.78818602,14.14493814,15.52613085,16.92533045,18.33573501,19.75041818,21.16290949,22.56829614,23.96534927,25.35882085,26.76042869,28.189838,29.68146086,31.2921826,33.08195174,35.0795175,37.2751477,39.63562603,42.11728857,44.63535555,46.96667826,48.69120349,49.39000048,49.04111546,48.07170821,47.00628444,46.18017634,45.5487819,44.39211741,41.13150654,33.84577025,21.61677981,5.523853856,-11.84525194,-27.75215991,-40.48087946,-49.35684751,-54.80286551,-57.6013956,-58.26790327,-56.7519555,-52.09904721,-42.72510486,-27.64266471,-7.680738368,13.27809134,29.92859242,42.58083437,51.53141729,57.45081714,60.94163862,62.41349159,62.0548719,59.98571986,56.33635229,51.30721507,45.17017028,38.23249999,30.79756635,23.13353998,15.46411297,7.992562785,0.931654874,-5.481347817,-10.94414439,-15.27220284,-18.4242032,-20.42211542,-21.32090081,-21.23851259,-20.345829,-18.83777816,-16.93698537,-14.90136841,-13.00441338,-11.50907134,-10.62359665,-10.45594511,-11.00220432,-12.15498427,-13.72283693,-15.46714084,-17.1369219,-18.54224537,-19.59092598,-20.27760742,-20.65635161,-20.79824005,-20.75270079,-20.52922378,-20.09488324,-19.37676987,-18.27588552,-16.71414097,-14.65337769,-12.1138106,-9.181448568,-5.99047343,-2.696817965,0.546855421,3.605859294,6.388400408,8.840452854,10.92329312,12.59975191,13.84518587,14.65343894,15.04380936,15.04665606,14.69855485,14.04030769,13.1161803,11.97030809,10.64675056,9.185583,7.623937595,5.998324594,4.351410848,2.730051684,1.173706014,-0.290364279,-1.643220956,-2.872793502,-3.972687879,-4.940829586,-5.777503848,-6.482600017,-7.053745871,-7.482033751,-7.756331531,-7.875761489,-7.846114298,-7.679440504,-7.394291102,-7.018999574,-6.583344559,-6.108767917,-5.61293883,-5.11462566,-4.632756128,-4.181780833,-3.766592691,-3.383421004,-3.024146588,-2.679605485
0118ani,-5.49,298,0.036929959,0.149213492,0.336016399,0.596338167,0.928670175,1.330683098,1.79922679,2.330939172,2.922871813,3.572185097,4.275470577,5.029156781,5.832492426,6.686828316,7.59041365,8.537656574,9.521291454,10.53258622,11.56247158,12.60430126,13.65411444,14.70886372,15.76570999,16.82302073,17.88205611,18.9495,20.04187968,21.19687507,22.49749536,24.08935839,25.57146969,20.42503307,-2.568998794,-36.28790153,-63.01686737,-74.36199199,-71.40566007,-59.04042013,-42.04184261,-23.72308016,-5.973106721,10.24376822,24.38480253,35.57589882,41.74398747,40.182179,29.75821036,12.18266215,-9.033655281,-30.49909949,-49.85119677,-65.82454609,-76.88796734,-75.53059855,-49.86023809,4.688302886,67.89464838,112.8764488,143.1062405,160.7140276,166.9692343,162.8369132,149.1727372,129.3842546,106.5196604,82.83212399,59.79736594,38.1040268,17.74879604,-1.533033342,-19.91854157,-36.95815376,-52.33896615,-65.76515149,-76.41705031,-83.10389914,-84.96306391,-82.54983918,-76.94365881,-69.14564272,-59.97159378,-49.92876293,-39.38480696,-28.70079614,-18.30115002,-8.648831521,-0.099152438,7.078166511,12.67814751,16.60905456,18.9279848,19.79563554,19.45245748,18.19296179,16.35612238,14.27802294,12.2579097,10.49095229,9.035520835,7.901224124,7.118712198,6.729241615,6.731607983,7.025121007,7.433538784,7.783370738,8.007502239,8.125371598,8.272203498,8.603005642,9.158783533,9.870952009,10.55579572,10.97411155,10.89036868,10.12248284,8.586939307,6.324178632,3.491123022,0.296022119,-3.068478343,-6.443488793,-9.676990747,-12.60810719,-15.08615552,-16.97767469,-18.1934358,-18.7378092,-18.68239318,-18.12180835,-17.17123525,-15.90700422,-14.37789546,-12.61636843,-10.64359631,-8.484829352,-6.186901511,-3.859346302,-1.642113581,0.339898238,2.007138722,3.31319306,4.206860043,4.657280169,4.687444384,4.391862348,3.916168537,3.397580845,2.910077546,2.474144697,2.063900876,1.628881706,1.142587936,0.615576125,0.082115241,-0.42293323,-0.881985217,-1.296719505,-1.679082978,-2.035496435
test1059,-7.4,298,0.088290225,0.357030987,0.804727402,1.430034345,2.232382072,3.211699313,4.367783646,5.700750835,7.211461482,8.899124966,10.75838348,12.78155734,14.9638614,17.29771284,19.76438995,22.34220171,25.01171623,27.75534508,30.55654106,33.40013332,36.27315039,39.16291264,42.05645381,44.94501465,47.82912229,50.72169784,53.65198886,56.68065563,59.93978369,63.61555516,64.41168903,35.68165005,-46.30833116,-131.8379441,-170.2621691,-167.850048,-139.4737599,-100.2597937,-59.21764347,-20.01790101,15.87740574,48.01498134,76.12016235,98.46098395,110.0136356,104.5631477,80.43933395,42.8746387,0.582400131,-38.82284454,-69.41911392,-86.46082431,-80.261438,-35.53338159,57.81026536,187.6415384,313.7064819,405.1712091,461.9147254,485.0107528,477.3222104,443.8243918,390.2090889,323.9955368,251.3971332,177.3745233,105.2168348,37.05468235,-26.19560993,-84.1168215,-137.0503989,-184.4538919,-225.7398104,-259.6557115,-284.5277514,-298.87975,-302.1474312,-295.212114,-279.6041973,-256.7114918,-228.1812067,-195.8961079,-161.4134712,-126.0910891,-91.12730456,-57.58081109,-26.47535448,1.345349485,25.28738919,44.95797796,60.42529651,72.16906283,80.77264133,86.78915379,90.65497442,92.72000025,93.29688967,92.63089035,90.96677507,88.6210156,85.91355961,83.17424848,80.51886346,77.63136186,73.94504019,69.00502795,62.57313028,54.62785942,45.55826025,36.08571724,26.86562054,18.1995399,9.97417585,1.823998643,-6.642441903,-15.87522886,-26.04436599,-36.91001267,-48.02569773,-58.92906966,-69.21890721,-78.56812458,-86.6815975,-93.29596219,-98.14923194,-101.0335038,-101.9045862,-100.9046245,-98.32665445,-94.57443214,-89.99562174,-84.68189123,-78.41858393,-70.92490844,-62.11511541,-52.0379121,-40.7999929,-28.56418479,-15.53949143,-2.015313144,11.62098618,24.8122906,36.87678998,47.18195274,55.3360083,61.26849493,65.11317581,67.0941847,67.53428298,66.79015967,65.10955851,62.69003081,59.7600103,56.57883169,53.29202657,49.89002992,46.28966482,42.40857351,38.24865578,33.80400979
test1003,-2.1,298,0.052309634,0.211086015,0.474253722,0.839384786,1.304386372,1.867118111,2.524097872,3.269541516,4.096064346,4.996593335,5.965581733,6.998786059,8.092431117,9.242120018,10.44263816,11.68840027,12.97316548,14.29012933,15.63241679,16.99343369,18.36706229,19.74731674,21.12913076,22.51000705,23.89229357,25.28495219,26.70342069,28.17251759,29.73398588,31.43631973,33.2412882,34.28383065,32.2414346,26.53255946,19.98404281,15.35313779,13.31178903,13.30904188,14.64412071,16.83047012,19.56761585,22.6324446,25.67738269,27.8777714,27.74928644,23.65169593,14.95258169,2.78307611,-10.48924534,-22.45383131,-31.11850579,-34.08462361,-28.23445581,-10.89405076,17.16456272,50.50324267,79.0724432,98.0620235,107.536242,108.4935297,103.0266389,92.99321634,79.92888027,64.95759833,49.92942631,35.48613117,21.9054276,9.18632079,-2.769571242,-14.10158424,-24.91451733,-35.18784132,-44.76604112,-53.39167383,-60.69085858,-66.34314603,-70.0966402,-71.79814357,-71.3397747,-68.72062312,-64.14853322,-57.97253378,-50.48826397,-41.94635612,-32.63379413,-22.92553557,-13.2509827,-4.03590363,4.215370351,11.23911246,16.98028207,21.45928543,24.75952617,27.00353997,28.31589467,28.80552718,28.52351577,27.46457424,25.60806031,22.98860511,19.75988253,16.11217044,12.24223846,8.35541166,4.661006135,1.349610091,-1.419682905,-3.532058118,-4.965221454,-5.779649802,-6.108022504,-6.126514768,-6.017647609,-5.942425773,-6.013720675,-6.290176429,-6.793930431,-7.526497721,-8.480383562,-9.632500846,-10.91411386,-12.25353046,-13.54639173,-14.66505338,-15.48737977,-15.9419187,-16.01745608,-15.75033053,-15.19244315,-14.38047789,-13.32710037,-12.03012159,-10.49020901,-8.729682007,-6.792912633,-4.738163044,-2.63085689,-0.535767193,1.485800942,3.376278531,5.093152173,6.618347789,7.94529517,9.078974169,10.01921186,10.7541603,11.26908913,11.55421675,11.59273454,11.37142895,10.89818563,10.18931177,9.270663648,8.181966028,6.966571328,5.666644396,4.319477888,2.957607979,1.609176829,0.300967285
0142die,-1.43,298,0.043378502,0.175604084,0.396476302,0.705828962,1.103310484,1.587745274,2.156486851,2.80491175,3.526532284,4.314233362,5.162091041,6.066017641,7.022981763,8.029854913,9.082578919,10.17578083,11.3031251,12.45841087,13.63568347,14.82861977,16.03071495,17.23649612,18.44254662,19.648867,20.86106869,22.09160662,23.36162301,24.70708889,26.18006895,27.82988543,29.68030008,31.72655753,33.94696474,36.3134272,38.7781105,41.1418637,42.56618749,41.57971909,37.90019454,33.26584647,29.72432205,28.16073681,28.18448043,28.3736188,26.61976334,21.02224491,11.0061583,-2.274540094,-16.58550085,-29.69741626,-40.06289432,-47.13541631,-51.21925153,-53.01451792,-53.04869029,-51.47456616,-47.83327235,-40.99229108,-29.59870507,-13.19840338,6.91073987,28.0516901,46.71904906,59.62168464,67.5554965,71.65817373,72.73524631,71.36998522,67.98078178,62.91705505,56.50286122,49.07326411,40.94635641,32.3929169,23.68247769,15.09200257,6.716755666,-1.332196372,-8.884078062,-15.69930214,-21.50292844,-26.04975024,-29.19327986,-30.94803342,-31.45418527,-30.93561758,-29.63625013,-27.79056639,-25.60401785,-23.23699973,-20.80578708,-18.41290699,-16.17341085,-14.22328266,-12.68125635,-11.58286078,-10.87465718,-10.44353596,-10.15660655,-9.906578263,-9.623829828,-9.250051024,-8.73436104,-8.045103323,-7.191626024,-6.215195247,-5.151266326,-3.98294053,-2.643926649,-1.065957627,0.780625115,2.859699223,5.069172237,7.275649904,9.340514706,11.13499754,12.5743884,13.63487191,14.33434636,14.68275196,14.6651443,14.25498411,13.43213481,12.21027744,10.63657996,8.786316216,6.742381154,4.580337308,2.373901478,0.19906731,-1.897466095,-3.883998494,-5.736303484,-7.427810184,-8.926083059,-10.19678851,-11.20933579,-11.9433145,-12.39345548,-12.56979147,-12.49648862,-12.20554691,-11.73171039,-11.09980957,-10.32135127,-9.400030067,-8.342225818,-7.166268528,-5.904098749,-4.597839293,-3.294380682,-2.035099917,-0.851274553,0.232724888,1.201765408,2.04881707,2.77209062,3.373414568,3.854601755,4.216755296
0219hyd,-0.7,298,0.009771175,0.039424259,0.088477039,0.156114872,0.241278595,0.342947482,0.460451362,0.593278909,0.740571226,0.901022061,1.073208372,1.256035866,1.449373717,1.654576098,1.873194861,2.105078354,2.348444125,2.601195831,2.861764385,3.129072128,3.402263062,3.680681501,3.96399925,4.252593963,4.548532069,4.857593658,5.192507553,5.576879759,6.048594504,6.660996703,7.438644768,7.578792336,3.624348532,-6.684919428,-18.98595152,-27.27072865,-29.8094123,-28.72178863,-26.56248068,-24.42247705,-22.31103336,-19.99409109,-17.43452305,-14.79304235,-12.30571255,-10.19376138,-8.625762877,-7.713873434,-7.524441951,-8.090432561,-9.421405322,-11.51696051,-14.41475799,-18.22089439,-22.90962783,-27.61977257,-29.10660179,-20.77395415,4.376595521,44.15087978,73.24969927,90.28331287,98.27999426,99.72051728,96.46107675,89.89255227,81.0616528,70.79045741,59.67627338,48.17416447,36.6504542,25.42586087,14.76116115,4.792176378,-4.470791565,-13.07477772,-21.02879867,-28.21198575,-34.31801852,-38.93613925,-42.01873235,-43.73838826,-44.41638193,-44.31125158,-43.51578346,-41.94314735,-39.44806452,-36.21891097,-32.55399983,-28.72216461,-24.88956509,-21.14643246,-17.55130614,-14.13588775,-10.91301023,-7.908754228,-5.139811215,-2.60739106,-0.314459151,1.735750467,3.54118772,5.104655398,6.434938911,7.544656827,8.453792757,9.192738022,9.801008482,10.32545898,10.81461685,11.31469019,11.86435803,12.4901562,13.18352307,13.85653998,14.43054526,14.82036716,14.94708351,14.75085926,14.19695416,13.27935433,12.02657709,10.47568201,8.673917983,6.67858499,4.553086982,2.363248844,0.174028806,-1.953076909,-3.962174507,-5.804160599,-7.437429999,-8.828982391,-9.953119758,-10.79334847,-11.34287204,-11.60394493,-11.58745145,-11.31148453,-10.79629106,-10.07148947,-9.172044286,-8.13491274,-6.998061403,-5.799348777,-4.575306868,-3.360021889,-2.188231388,-1.087941667,-0.079120497,0.822596893,1.606206559,2.265372896,2.797681763,3.204135318,3.488831573,3.65861371,3.722645406,3.691957854,3.579314172,3.398263417
0199chl,-0.5,298,0.016196299,0.065553445,0.147888257,0.262753913,0.409254594,0.585976066,0.791305607,1.02374725,1.281926341,1.564571373,1.870376032,2.198038762,2.546596639,2.915188277,3.302746973,3.707886968,4.128699031,4.56298107,5.008940059,5.465532108,5.932800051,6.411981302,6.904663335,7.411295701,7.930821638,8.46142486,9.001889188,9.55215496,10.1131893,10.68612065,11.25073756,11.57594562,11.01134348,9.119392933,6.319555997,3.420793978,0.951277294,-1.01309221,-2.664399837,-4.390350291,-7.02178205,-11.40656726,-17.2871988,-23.28560032,-27.65542911,-30.25175846,-31.47145695,-31.62299788,-30.90102095,-29.17435433,-25.42478029,-17.60251102,-3.643232729,16.37084265,39.45096406,60.58971825,74.48621362,83.19459941,89.17571702,93.52437145,95.14403568,91.11735036,83.0606237,72.65156767,61.30657523,50.25731552,39.52888004,29.03531261,18.76435139,8.722304023,-0.960259894,-10.15641208,-18.73518791,-26.53920548,-33.43141669,-39.35815315,-44.38649912,-48.57101005,-51.81362902,-53.84959691,-54.4530555,-53.62237769,-51.56812745,-48.66688543,-45.22315965,-41.42612895,-37.42079794,-33.33495056,-29.27883299,-25.34034453,-21.56671563,-17.94200239,-14.36391901,-10.68411408,-6.76702303,-2.569913206,1.710489547,5.8248828,9.61555474,13.04486049,16.1559607,18.98476718,21.54892484,23.84002324,25.83420726,27.51441471,28.88071395,29.94500345,30.66259001,30.92383191,30.6075769,29.63458649,28.0342955,25.87045789,23.20711809,20.11427428,16.66819567,12.94922946,9.042282054,5.036894466,1.024242014,-2.907635006,-6.676158263,-10.19833278,-13.38275138,-16.18039074,-18.55768848,-20.49043102,-21.96373932,-22.97468436,-23.5348582,-23.66016256,-23.37295575,-22.69916232,-21.67024419,-20.32361105,-18.70175469,-16.85122067,-14.81922911,-12.6547933,-10.40659423,-8.121708469,-5.844318735,-3.614698695,-1.468062491,0.564926106,2.458433548,4.192152457,5.750185772,7.120023625,8.293269522,9.26487126,10.02929738,10.58675641,10.94262079,11.10502149,11.08450135,10.89346129,10.54688528,10.06082171
0222tri,-6.1,298,0.094500904,0.381984567,0.861809656,1.534125307,2.398191422,3.451476436,4.687955077,6.097463048,7.666903857,9.384212649,11.24104414,13.23452495,15.36413936,17.62317542,20.00089029,22.48356813,25.05647111,27.70414925,30.40884463,33.15192811,35.92273029,38.72109886,41.54697864,44.40192861,47.29865736,50.2653819,53.33549867,56.55546304,60.0058373,63.09391939,48.48651782,-33.19313993,-111.6547073,-156.9865188,-167.0293667,-148.1973106,-112.9214155,-71.72502016,-34.58603855,-6.460231265,14.85564832,31.14243552,43.11119201,49.74129355,48.53104386,37.25740286,16.26612926,-10.5508756,-37.0512321,-57.34703204,-65.64510468,-51.60655524,-1.227689877,93.2376182,218.4088384,334.1668913,428.6558277,497.4671791,538.7568436,552.7162543,540.6047071,504.7816009,450.415232,382.3688013,306.2347025,226.3975179,145.7081761,67.00505549,-7.678637319,-78.08797866,-143.9468391,-204.319608,-256.8730773,-300.6634584,-335.1196036,-360.3690697,-377.1767197,-386.3860359,-388.9835932,-385.8636892,-377.5462562,-363.8026847,-343.3904372,-315.197245,-279.9404475,-239.4429119,-195.4766118,-149.7172073,-103.6201106,-58.38137397,-15.58054596,23.65809756,58.90770807,90.12189007,117.4193496,141.0632273,161.3212652,178.1863833,191.41048,200.7172487,206.1068272,207.9182468,206.6667893,202.7173978,196.0530001,186.3602606,173.5776065,158.1510456,140.7389149,121.9644675,102.454851,82.66612594,62.83981111,43.07196942,23.41391329,3.922975969,-15.28822055,-34.05507773,-52.23586452,-69.65665182,-86.12690179,-101.4235042,-115.2587461,-127.3911818,-137.6197642,-145.7460986,-151.3724006,-154.2772656,-154.3195303,-151.3088683,-145.1131014,-135.7680466,-123.4915477,-108.6844212,-91.8478501,-73.51121256,-54.14613846,-34.22368034,-14.15463908,5.624688233,24.66312361,42.60401531,59.12061147,73.85559053,86.3863379,96.32884698,103.3685114,107.3242567,108.1551499,105.9655943,101.0615126,93.97387737,85.39496539,76.01049797,66.30461442,56.49485539,46.60801624,36.61975116,26.52268603,16.38473684
0184bro,-0.41,298,0.046901642,0.189431369,0.426134229,0.755220314,1.175001076,1.683505025,2.277689826,2.952968926,3.703292002,4.522000307,5.402764297,6.33985713,7.32780306,8.360625409,9.43206681,10.53646375,11.66854732,12.82303676,13.99450911,15.177476,16.36662624,17.55714306,18.74530447,19.92962382,21.11272724,22.30361749,23.51872896,24.787359,26.15684223,27.67644865,29.3721579,31.2404835,33.25901592,35.39623242,37.59098344,39.7070867,41.57475353,43.0839463,44.13933955,44.63506303,44.59316739,44.18068112,43.42704979,41.79971369,38.03664866,30.70048255,19.29179993,4.91454338,-10.22143286,-23.88691482,-34.72488214,-42.24964872,-46.88812507,-49.31630571,-50.04358286,-49.31468457,-47.06418942,-42.84384009,-35.72006842,-24.48485851,-8.59041923,10.90972044,29.4041185,42.61777731,51.59461441,57.23308119,60.15285141,60.7886354,59.47204439,56.46194372,52.03027704,46.49201366,40.17258768,33.36882903,26.32714816,19.23468731,12.24133648,5.489169943,-0.874738315,-6.670203598,-11.67408393,-15.60137689,-18.28539132,-19.78380267,-20.23388814,-19.81981409,-18.74757994,-17.23418201,-15.51469947,-13.84410871,-12.46016973,-11.52785278,-11.12475066,-11.25244509,-11.85572737,-12.82754451,-14.01755176,-15.24354917,-16.35046352,-17.24451282,-17.88994722,-18.30537846,-18.52296966,-18.56022474,-18.41068024,-18.04924188,-17.44304288,-16.55459705,-15.33989416,-13.75964237,-11.79554806,-9.463253157,-6.828610683,-3.997177596,-1.07335588,1.838004524,4.625724592,7.170650525,9.352180004,11.09070368,12.36164453,13.18943384,13.61831701,13.68715293,13.42052022,12.84794116,11.99945381,10.9123553,9.628785866,8.187919204,6.63071357,5.005455019,3.36834928,1.77767148,0.289301369,-1.051329859,-2.220086152,-3.217295805,-4.06148822,-4.774346582,-5.367501472,-5.836825314,-6.170538295,-6.357683594,-6.399241571,-6.310983939,-6.121566284,-5.866656665,-5.573604996,-5.256636523,-4.923671896,-4.574431118,-4.202694762,-3.801063472,-3.371897697,-2.925705256,-2.476590658,-2.042140364,-1.637964199,-1.272131455
test1027,-5.7,298,0.102951176,0.41596142,0.936318253,1.660533739,2.585044187,3.705701696,5.016121574,6.507950938,8.173198018,10.00652759,12.00445847,14.16421379,16.48414467,18.95849124,21.57411871,24.31455675,27.16230196,30.0980531,33.10090526,36.14876803,39.21896375,42.28991001,45.3457161,48.3808215,51.3986121,54.40942087,57.43100363,60.49533274,63.66167548,66.98832416,69.06753293,57.89075834,19.5915845,-35.09586937,-84.61085961,-111.385983,-111.7558155,-94.85176357,-70.1729054,-43.37449198,-17.2020045,6.997356236,28.21829273,44.83397602,54.29289759,54.41767383,45.28584742,29.58683966,11.26942842,-5.541005372,-15.01510295,-7.746045682,30.73443436,114.3727714,241.1427254,377.7284109,466.4528798,507.1850132,509.0158837,479.5518643,426.1494597,355.9026178,274.7343858,188.719809,102.733673,20.59829574,-54.21084401,-118.6659636,-173.106206,-218.8423537,-256.6023664,-287.3697307,-311.4477946,-328.0246973,-335.6683237,-333.5129708,-322.6825985,-305.0891864,-281.7853827,-253.4102838,-220.5150166,-183.770547,-143.9104764,-102.2495717,-60.54943498,-20.83737,15.3240317,46.98211492,73.64900305,95.39204359,112.7482585,126.3457099,136.6254237,144.1385021,149.3376362,152.4663133,153.47588,152.2438521,148.6353737,142.6441901,134.41468,124.0957303,111.8171537,97.6761445,81.86571189,64.78373661,46.93041873,28.98118799,11.313197,-5.758783278,-21.76280737,-36.31273283,-49.2296982,-60.56675304,-70.50186074,-79.20209447,-86.80221164,-93.30445147,-98.55683877,-102.4789961,-105.0377391,-106.1618864,-105.6844994,-103.3483683,-98.95337163,-92.41457544,-83.71127412,-72.95672376,-60.27509424,-45.87589133,-30.09653534,-13.49676789,3.245720127,19.55431359,34.92885937,48.83552791,60.7550198,70.24386515,77.00298988,80.97377488,82.35986858,81.48329519,78.69696206,74.3068576,68.5328495,61.49050065,53.19380853,43.5805945,32.71134805,20.90727581,8.645528489,-3.620873412,-15.48991084,-26.52403155,-36.3170417,-44.5808699,-51.17632145,-56.05578114,-59.13956499,-60.39958098
test1034,-5.2,298,0.084390486,0.341163282,0.768449367,1.363702286,2.123812343,3.044494464,4.119915029,5.34321336,6.707257154,8.204622666,9.82772134,11.57033904,13.42681876,15.38784921,17.43705258,19.55630141,21.72804456,23.93400721,26.15558392,28.37578277,30.57905008,32.74978108,34.87389347,36.9423233,38.95442999,40.92027122,42.86218068,44.8234109,46.89091009,49.1474629,50.33515328,41.83176401,16.76097243,-7.499056853,-15.59088654,-13.56241159,-6.113477507,3.947705845,14.84596993,24.45347729,32.77311611,40.22157795,47.05949895,52.82546571,55.24864646,50.55355929,36.56823577,15.221012,-8.644222343,-30.22868209,-46.02922388,-52.53328147,-45.00804853,-19.80170905,20.50489974,58.78643018,86.31951255,106.1422267,120.1481128,129.1671432,133.3623443,132.8043447,127.4825132,117.7029489,104.5110277,89.23109415,72.60821563,54.77888512,35.79892028,16.04731199,-3.592529561,-22.73689284,-40.86281841,-57.31664757,-71.48126708,-82.97635827,-91.86762657,-98.11132328,-101.5484137,-102.0989371,-99.98986703,-95.60199936,-89.37604504,-81.7627946,-73.20753052,-64.14086721,-54.84872111,-45.50230501,-36.18024454,-26.94323288,-17.89534391,-9.186934263,-0.962057579,6.681705887,13.72057783,20.18535835,26.1129042,31.52108123,36.39073118,40.63354071,44.11726295,46.63800969,48.03061194,48.33134475,47.68622996,46.27033613,44.23404796,41.66207397,38.57537626,34.96659117,30.80779162,26.0736503,20.76649872,14.94884503,8.734333475,2.242590733,-4.433512285,-11.17461601,-17.75764721,-24.02757293,-29.81367644,-34.93084963,-39.21771078,-42.58056968,-44.99735547,-46.55317969,-47.36786894,-47.531936,-47.07336418,-45.96529256,-44.18421781,-41.75118,-38.71103685,-35.11546704,-30.99821445,-26.3740869,-21.25533286,-15.69189259,-9.787031801,-3.686727174,2.442592229,8.473785258,14.29120823,19.76422355,24.72946214,29.00926736,32.448468,34.92876408,36.43333517,37.02189407,36.80611415,35.92583515,34.52612865,32.72942991,30.60321643,28.15276817,25.35478544,22.19187316,18.68094508,14.8854762
