Mol,HFE,Temp,hnc_w_40,hnc_w_80,hnc_w_120,hnc_w_160,hnc_w_200,hnc_w_240,hnc_w_280,hnc_w_320,hnc_w_360,hnc_w_400,hnc_w_440,hnc_w_480,hnc_w_520,hnc_w_560,hnc_w_600,hnc_w_640,hnc_w_680,hnc_w_720,hnc_w_760,hnc_w_800,hnc_w_840,hnc_w_880,hnc_w_920,hnc_w_960,hnc_w_1000,hnc_w_1040,hnc_w_1080,hnc_w_1120,hnc_w_1160,hnc_w_1200,hnc_w_1240,hnc_w_1280,hnc_w_1320,hnc_w_1360,hnc_w_1400,hnc_w_1440,hnc_w_1480,hnc_w_1520,hnc_w_1560,hnc_w_1600,hnc_w_1640,hnc_w_1680,hnc_w_1720,hnc_w_1760,hnc_w_1800,hnc_w_1840,hnc_w_1880,hnc_w_1920,hnc_w_1960,hnc_w_2000,hnc_w_2040,hnc_w_2080,hnc_w_2120,hnc_w_2160,hnc_w_2200,hnc_w_2240,hnc_w_2280,hnc_w_2320,hnc_w_2360,hnc_w_2400,hnc_w_2440,hnc_w_2480,hnc_w_2520,hnc_w_2560,hnc_w_2600,hnc_w_2640,hnc_w_2680,hnc_w_2720,hnc_w_2760,hnc_w_2800,hnc_w_2840,hnc_w_2880,hnc_w_2920,hnc_w_2960,hnc_w_3000,hnc_w_3040,hnc_w_3080,hnc_w_3120,hnc_w_3160,hnc_w_3200,hnc_w_3240,hnc_w_3280,hnc_w_3320,hnc_w_3360,hnc_w_3400,hnc_w_3440,hnc_w_3480,hnc_w_3520,hnc_w_3560,hnc_w_3600,hnc_w_3640,hnc_w_3680,hnc_w_3720,hnc_w_3760,hnc_w_3800,hnc_w_3840,hnc_w_3880,hnc_w_3920,hnc_w_3960,hnc_w_4000,hnc_w_4040,hnc_w_4080,hnc_w_4120,hnc_w_4160,hnc_w_4200,hnc_w_4240,hnc_w_4280,hnc_w_4320,hnc_w_4360,hnc_w_4400,hnc_w_4440,hnc_w_4480,hnc_w_4520,hnc_w_4560,hnc_w_4600,hnc_w_4640,hnc_w_4680,hnc_w_4720,hnc_w_4760,hnc_w_4800,hnc_w_4840,hnc_w_4880,hnc_w_4920,hnc_w_4960,hnc_w_5000,hnc_w_5040,hnc_w_5080,hnc_w_5120,hnc_w_5160,hnc_w_5200,hnc_w_5240,hnc_w_5280,hnc_w_5320,hnc_w_5360,hnc_w_5400,hnc_w_5440,hnc_w_5480,hnc_w_5520,hnc_w_5560,hnc_w_5600,hnc_w_5640,hnc_w_5680,hnc_w_5720,hnc_w_5760,hnc_w_5800,hnc_w_5840,hnc_w_5880,hnc_w_5920,hnc_w_5960,hnc_w_6000,hnc_w_6040,hnc_w_6080,hnc_w_6120,hnc_w_6160,hnc_w_6200,hnc_w_6240,hnc_w_6280,hnc_w_6320,hnc_w_6360,hnc_w_6400
0234ENmb,-10,298,0.029019202,0.117617263,0.265886273,0.473739144,0.740733275,1.065847173,1.447291728,1.882659321,2.369411169,2.90564802,3.490914271,4.125300627,4.80827875,5.538473417,6.313366508,7.129089529,7.980974657,8.864265578,9.774485838,10.70774535,11.66109399,12.63307257,13.62500015,14.64302099,15.7007193,16.82089369,18.03351907,19.344315,20.39807282,20.26197262,19.06070113,17.89699571,16.47318571,13.93025105,10.70300653,7.759126189,5.730652107,4.87610959,5.139408862,6.299120408,8.087535025,10.23937717,12.49957844,14.53098463,15.62539187,14.63395771,10.67778341,3.973408457,-4.238682439,-12.42163268,-19.18968706,-23.34163153,-23.03892288,-15.98383269,-0.976629637,20.66617914,42.42825764,60.82697202,74.76851652,83.12578063,85.38420152,81.72442813,73.59206455,62.58064659,49.98133502,36.81154884,23.93030117,12.09475404,1.302961172,-8.458128864,-17.1943745,-24.90624989,-31.50858051,-37.01768895,-41.37990815,-44.49156527,-46.27144255,-46.74863033,-45.99035054,-44.08144148,-41.14101849,-37.35886073,-32.90706485,-27.91505027,-22.51102966,-16.87367902,-11.28197735,-6.009664426,-1.301559032,2.664870859,5.824816104,8.229364056,10.02291383,11.34692185,12.29934717,12.92264027,13.24857341,13.28248733,13.01243313,12.42412735,11.50139126,10.29100794,8.927020793,7.567417154,6.359866574,5.384218161,4.671754477,4.207733905,3.932241176,3.758615233,3.594819066,3.365286218,3.018003628,2.513149427,1.823617178,0.936963876,-0.135916151,-1.366383757,-2.714183929,-4.129835233,-5.551185649,-6.909583462,-8.140121775,-9.182630953,-9.989919089,-10.53944633,-10.83472096,-10.89188424,-10.72464718,-10.34242748,-9.759650916,-9.002410411,-8.108541768,-7.121708573,-6.076667498,-4.987793703,-3.860575041,-2.705505258,-1.54051667,-0.387647998,0.729060036,1.782591441,2.745901443,3.593197448,4.303778541,4.866423442,5.277839198,5.539972313,5.657072348,5.635544649,5.482831286,5.208701922,4.825690034,4.349192748,3.796652074,3.185957643,2.53562579,1.864803699,1.192076224,0.534554902
0216amm,-4.29,298,0.010761757,0.043354845,0.097177183,0.17139945,0.26493226,0.376442422,0.504479555,0.647558455,0.804209209,0.973199176,1.154151994,1.347569468,1.553648581,1.77161605,2.000174256,2.238158298,2.484887913,2.7401882,3.004543901,3.279686243,3.569443965,3.880950259,4.225849263,4.620882669,5.087291258,5.648872894,6.329033251,7.146939267,8.067920979,8.589355842,7.643157451,5.359608854,3.286533211,2.546875931,3.164265946,4.465038123,5.585854667,5.958337183,5.540928702,4.562367395,3.251955426,1.739728484,0.058233262,-1.819085087,-3.942162389,-6.361761491,-9.117547612,-12.23272694,-15.71237991,-19.54739982,-23.72852993,-28.23997893,-32.94288313,-37.00741326,-37.61636725,-29.6940409,-9.103337261,19.91228609,40.53626774,53.16848404,59.80468268,61.98841973,60.93644268,57.61414196,52.7783326,46.97406127,40.57621502,33.85027144,26.98858983,20.12457043,13.34269935,6.695062202,0.214965479,-6.06822784,-12.07339241,-17.55552916,-22.03779196,-24.94703867,-26.22705038,-26.26636518,-25.3273549,-23.71478568,-21.67521901,-19.40059592,-17.03837093,-14.69820282,-12.46756722,-10.46937328,-8.730617958,-7.245490524,-5.998263601,-4.964249985,-4.11306447,-3.413021825,-2.836405956,-2.362389365,-1.971672979,-1.642493923,-1.350522303,-1.074908102,-0.796025276,-0.494937124,-0.155228795,0.238148788,0.699654958,1.243740462,1.885066487,2.635676042,3.501365894,4.479950276,5.551693077,6.640334598,7.655591151,8.523751645,9.180291498,9.580721567,9.696213366,9.516082172,9.055802386,8.338217792,7.395125683,6.266234126,4.995113141,3.627813633,2.210736013,0.788916934,-0.595308197,-1.903182352,-3.099921104,-4.155188258,-5.04380047,-5.747241984,-6.25615051,-6.569551493,-6.694011575,-6.642617992,-6.433198362,-6.084759963,-5.622106475,-5.071558359,-4.459179039,-3.80982535,-3.146396126,-2.489771162,-1.859274513,-1.272219118,-0.7382583,-0.263561911,0.148467521,0.49691342,0.78311273,1.010072746,1.181965731,1.303967544,1.381984435,1.422411352,1.431840342,1.416855777,1.383840888,1.338611583
0057pcr,-6.14,298,0.039482179,0.159972066,0.361477613,0.643783751,1.006350564,1.448037443,1.966988473,2.560643524,3.226784283,3.965091393,4.773526472,5.647728099,6.583160135,7.575370321,8.619761518,9.710710734,10.83977716,11.99694091,13.17412538,14.36434239,15.56136362,16.76176056,17.96335168,19.16602123,20.37605249,21.61248475,22.86704377,21.67815653,6.344966284,-12.45562209,-16.47534713,-11.93659433,-6.008615943,-3.176044567,-3.258052395,-2.081716173,2.27630341,9.017861719,16.68783989,24.21626191,31.03956036,36.92532256,41.76891697,45.25059263,46.39503903,43.76924349,36.60070149,25.58996507,12.38344716,-1.33354618,-13.55306459,-21.7319656,-21.86133905,-9.098093204,17.52387976,50.1202002,72.71969621,86.29835511,93.0479051,94.37303056,91.2775443,84.63642544,75.20126992,63.63941949,50.95559707,37.95608641,25.31591439,13.35579191,2.101436304,-8.53240796,-18.52864266,-27.58582995,-35.55673855,-42.09121954,-46.71285923,-49.17440798,-49.76687112,-48.93675896,-47.03095718,-44.35296373,-41.10144997,-37.34689496,-33.13684097,-28.58100501,-23.84826078,-19.12435245,-14.59304166,-10.41902971,-6.723371826,-3.580890361,-1.017339047,0.981774454,2.460624022,3.520033948,4.293566518,4.899377911,5.415942079,5.875570642,6.288462559,6.652323488,6.937198533,7.13135746,7.261842936,7.379671992,7.524929207,7.689944009,7.863785284,8.052163435,8.231631554,8.347361422,8.320553013,8.080746126,7.566519783,6.744098466,5.606439625,4.171758071,2.506454419,0.696365695,-1.174806932,-3.016029324,-4.75422423,-6.354355847,-7.767880846,-8.951870964,-9.870777199,-10.49112769,-10.79300651,-10.78240925,-10.48682783,-9.950567377,-9.231464809,-8.393292144,-7.488696422,-6.549292847,-5.589768408,-4.645612118,-3.761584538,-2.982156116,-2.346846108,-1.876866609,-1.575081984,-1.428834326,-1.405088465,-1.45029463,-1.500319795,-1.500944921,-1.428115573,-1.289997436,-1.113108802,-0.927731236,-0.7586565,-0.611690146,-0.466269756,-0.299817356,-0.097958755,0.14274467,0.41413907,0.706798591,1.017269598,1.336855026
0419brt,-2.37,298,0.04146638,0.167569602,0.377379723,0.67000226,1.044610104,1.499703769,2.032496863,2.638892564,3.314123871,4.053966718,4.855214442,5.715043107,6.629855901,7.595385887,8.607220401,9.660798323,10.75161999,11.87527085,13.02749064,14.20450447,15.40290853,16.61981152,17.85293829,19.10083554,20.36500652,21.65161934,22.97321867,24.35346002,25.82671006,27.4252881,29.16959542,31.06748549,33.11966866,35.32198395,37.64655534,39.96005022,41.97891033,43.43929879,44.29369094,44.70610357,44.92022476,45.13638202,45.40263153,45.30939797,43.53591884,38.24725967,28.59352817,15.63806985,1.699166121,-10.96785057,-20.7611628,-27.19071441,-31.0750781,-33.04549703,-33.37249881,-31.86976588,-27.97750198,-21.07362509,-10.87616399,2.137883557,16.55794884,29.77062801,39.2909538,45.05848911,47.83491257,48.34578271,47.14165879,44.56727548,40.88466154,36.33989593,31.18313978,25.66267616,19.99503145,14.3578195,8.890291889,3.680947397,-1.182919394,-5.593256222,-9.410095746,-12.46177146,-14.64240144,-15.91304434,-16.33598019,-16.04605061,-15.221738,-14.07233846,-12.80544002,-11.59439685,-10.58866909,-9.910410932,-9.632430416,-9.755914732,-10.2318806,-10.97831175,-11.88453798,-12.83502246,-13.72820915,-14.49017304,-15.07346821,-15.4422666,-15.56191801,-15.39430677,-14.90005449,-14.05199167,-12.85195897,-11.34229535,-9.596757988,-7.691326786,-5.680066979,-3.582555788,-1.402438748,0.848962746,3.124020167,5.33076127,7.348691868,9.061388421,10.37943124,11.24291161,11.64026216,11.59931339,11.16093922,10.36641787,9.255621068,7.871845779,6.27230298,4.531485021,2.725816735,0.925319916,-0.814786666,-2.455513279,-3.967723486,-5.325266323,-6.498200342,-7.455915956,-8.172406806,-8.630725641,-8.844237993,-8.841245438,-8.653676974,-8.310781608,-7.838310542,-7.261821605,-6.608376982,-5.907583605,-5.186948972,-4.467061325,-3.759881561,-3.072378324,-2.410830152,-1.781426573,-1.189161269,-0.635581796,-0.120102571,0.357527269,0.794796093,1.187755018,1.529278529,1.809154599,2.021636041,2.169701236
0179tri,-1.98,298,0.024981258,0.100678019,0.225575921,0.39750942,0.614323986,0.87392023,1.17400142,1.511874785,1.884567419,2.289178653,2.723134702,3.1840801,3.669302931,4.175392216,4.699013357,5.237086542,5.786816832,6.345818173,6.912370394,7.485777722,8.066575573,8.656203278,9.256254156,9.867069288,10.48784178,11.11840493,11.7588595,12.40912152,13.06931453,13.74003042,14.42177411,15.11464158,15.81843957,16.53269551,17.25677194,17.99002994,18.72851552,19.44539375,20.0665817,20.49459152,20.66655173,20.57475788,20.23863471,19.6296713,18.53610612,16.62236247,13.78738423,10.36878703,6.931192251,3.951924581,1.698400146,0.045173299,-1.154637777,-2.023536991,-2.675845864,-3.16126599,-3.207482109,-1.788556998,2.517289494,10.32353484,20.59530875,29.71747267,34.49229444,36.0503894,35.34380105,33.08744056,29.81564222,25.93753453,21.77217287,17.55764869,13.45422181,9.553103754,5.893691802,2.49243979,-0.644815733,-3.524229865,-6.154349207,-8.519189163,-10.53070312,-12.1371032,-13.28936053,-13.97707401,-14.29257109,-14.35329997,-14.2615433,-14.08407504,-13.86785856,-13.64489089,-13.43576039,-13.25309331,-13.10436092,-12.99354349,-12.9219396,-12.88993764,-12.89890727,-12.93845695,-12.97888305,-12.95061264,-12.75258353,-12.29324572,-11.56259992,-10.6354388,-9.575556429,-8.430306785,-7.234872049,-6.014737542,-4.784968638,-3.550361797,-2.310333388,-1.02889805,0.32575951,1.747458281,3.189559252,4.614628603,5.984606976,7.258406341,8.401033853,9.379183758,10.16792,10.75335379,11.12752557,11.27255151,11.14886387,10.71138726,9.925540343,8.805871524,7.440284364,5.917178278,4.311630067,2.686758041,1.095126225,-0.420496948,-1.827121838,-3.100622849,-4.224323328,-5.18731435,-5.982595518,-6.606310723,-7.063252903,-7.362246204,-7.514428314,-7.53252565,-7.432068656,-7.230335318,-6.945256455,-6.597553146,-6.207343832,-5.78702529,-5.345977802,-4.891121413,-4.427423624,-3.957999631,-3.48536182,-3.011911945,-2.539804513,-2.071151338,-1.60820116,-1.153345867,-0.709183406,-0.278633069
0112Nme,-7.77,298,0.057505452,0.232008318,0.521128633,0.921734599,1.430035217,2.041447664,2.751179255,3.554753797,4.447830351,5.426200498,6.485762168,7.621291776,8.825501773,10.08985494,11.40663421,12.77004106,14.17525142,15.61644852,17.08626668,18.57716567,20.08322484,21.60158676,23.13478914,24.69327387,26.29642877,27.9716396,29.75703534,31.69578438,33.63029607,34.92578531,35.41896464,35.99082177,37.41454547,39.24301443,39.08800536,34.94632582,28.57317491,23.49180278,21.5627251,22.59749097,25.56576469,29.44762727,33.2047854,35.10775448,32.73923535,24.65563775,11.84820064,-2.849108068,-16.48649128,-26.98038782,-33.8820021,-37.86429657,-39.59185279,-39.2387988,-36.11647888,-28.90409698,-16.8743418,-0.957846447,16.42693917,32.54850554,44.90171562,52.65903433,56.6076361,57.48284572,55.98551295,52.6132596,47.74599694,41.75723708,34.99048059,27.75779899,20.33602445,12.99041403,5.838811965,-1.031446229,-7.523782669,-13.50262883,-18.7898012,-23.18569134,-26.50081581,-28.59259512,-29.35149302,-28.67680453,-26.53767695,-22.97814788,-18.2419853,-12.67598743,-6.787076923,-1.241300659,3.297931439,6.365296892,7.795018219,7.750287656,6.609703075,4.795778019,2.698936374,0.624156943,-1.218687302,-2.724364436,-3.881215081,-4.750587006,-5.407047805,-5.882880791,-6.15815083,-6.188212229,-5.922463209,-5.326962624,-4.401221179,-3.173241068,-1.698631542,-0.051675453,1.672249207,3.345149882,4.796499907,5.841939477,6.33373568,6.195881264,5.445797374,4.194486064,2.593116183,0.76932137,-1.177914014,-3.176877568,-5.173816716,-7.118924319,-8.951755923,-10.59853454,-11.98496879,-13.04151482,-13.71616711,-13.98158055,-13.83781539,-13.3121295,-12.45336213,-11.32665899,-9.997205816,-8.51989668,-6.935500556,-5.269029923,-3.534268042,-1.749317878,0.049280416,1.797670417,3.41706682,4.839730876,6.015461635,6.917336786,7.541371789,7.900009422,8.0122337,7.902234636,7.598703341,7.134294629,6.546006886,5.873658191,5.154224854,4.415866342,3.674342848,2.936269944,2.207815627,1.5000645
0414dcl,-2.73,298,0.059050747,0.238754225,0.538149845,0.956539104,1.493531828,2.148028955,2.917052828,3.795329749,4.776352476,5.854021428,7.023475489,8.280398401,9.620292055,11.03785741,12.52673753,14.07973671,15.6894331,17.34801518,19.04737367,20.77980631,22.53839768,24.31905475,26.12028317,27.9428474,29.79050871,31.67163705,33.60113126,35.60918773,37.74065849,40.03816766,42.53090585,45.23473935,48.1569613,51.29859271,54.63645376,58.03362546,61.15064582,63.59414502,65.20872548,66.14937072,66.71462652,67.1690399,67.59400115,67.49603529,65.28272248,58.78137609,46.97321657,31.02504127,13.57116805,-2.732954956,-15.84444673,-25.00747027,-31.01569686,-34.56606032,-35.70153845,-33.47281021,-26.19159473,-12.68992739,6.288866164,27.90676494,46.66492114,60.1903855,68.21109125,71.47075503,71.29036592,68.64184736,64.17805024,58.31533474,51.34206424,43.51576382,35.11107597,26.41959485,17.72003862,9.264694642,1.270709743,-6.039550785,-12.55972695,-18.13891513,-22.58488194,-25.74747763,-27.60644442,-28.28471064,-27.97184248,-26.90968819,-25.36882515,-23.6102185,-21.84877061,-20.25276008,-18.95074699,-18.03219326,-17.52946172,-17.41735014,-17.63569594,-18.09735273,-18.69648599,-19.33499881,-19.9313969,-20.41648481,-20.73516088,-20.83511469,-20.66161488,-20.16048489,-19.28446225,-18.01084174,-16.35168201,-14.35704741,-12.10208454,-9.658930593,-7.087555576,-4.441104636,-1.773713157,0.852886929,3.362518801,5.673175857,7.715657763,9.435041367,10.78119708,11.70842632,12.18903623,12.22015668,11.81120201,10.97934662,9.754911274,8.192220993,6.375471636,4.41503659,2.436676282,0.548755847,-1.17797563,-2.722235321,-4.087387522,-5.263492163,-6.204177113,-6.862447556,-7.206992023,-7.239955534,-7.008151771,-6.595587494,-6.092559601,-5.563998667,-5.036076212,-4.500049451,-3.942611463,-3.353876775,-2.737501978,-2.11532392,-1.522472331,-1.006063311,-0.612068156,-0.370643355,-0.282791873,-0.326063011,-0.468078208,-0.668845461,-0.884784313,-1.072162036,-1.196522974,-1.251097141,-1.262445467,-1.265747746
0228met,-4.56,298,0.018077398,0.072949686,0.163904978,0.290023903,0.450247526,0.643259871,0.867415609,1.120753953,1.401211394,1.70727058,2.038509168,2.394919798,2.775996901,3.180726083,3.608150925,4.057521989,4.527957071,5.01787561,5.525833345,6.051516271,6.596661858,7.166080716,7.769399956,8.42278606,9.148821342,9.974128976,10.92615365,12.01536265,12.99221768,13.0043938,11.78930948,10.4655123,10.12295337,10.8959844,12.05917965,12.60841544,12.15222793,11.04207522,9.815717644,8.82219873,8.139788015,7.676607532,7.215613997,6.319942459,4.359589725,0.909246704,-3.880970684,-9.387465204,-14.90945441,-19.94660695,-24.28930221,-28.02220823,-31.07103003,-32.48859943,-30.00513139,-21.06738312,-5.101143977,15.33791966,31.89890981,42.32846437,48.1358198,50.47620031,50.18922545,48.01294948,44.50964948,40.08535499,35.03400286,29.59162821,23.9212259,18.15944307,12.41652467,6.777022373,1.307057968,-3.925912051,-8.806758556,-13.12586181,-16.59766238,-18.95260669,-20.11053141,-20.25886369,-19.59530312,-18.26661246,-16.39804536,-14.10777144,-11.52630648,-8.807217575,-6.134922982,-3.72189329,-1.774473811,-0.447500406,0.191605991,0.186411695,-0.326585329,-1.183493237,-2.234225358,-3.355234394,-4.453348529,-5.457744926,-6.313965091,-6.978846866,-7.427583062,-7.648939104,-7.636604333,-7.393912714,-6.926967509,-6.235486414,-5.32265955,-4.201169697,-2.895319642,-1.4421939,0.107129168,1.688532965,3.22773022,4.647282574,5.868866256,6.841682861,7.534876387,7.93508981,8.043723148,7.875492156,7.456371728,6.821931444,6.014932851,5.077535878,4.053445381,2.983952528,1.907520803,0.859614173,-0.128047482,-1.027758308,-1.816236956,-2.475488963,-2.99316908,-3.363533982,-3.587554344,-3.672427031,-3.630633697,-3.478792326,-3.236642055,-2.926121308,-2.570363101,-2.192350723,-1.813595074,-1.453153087,-1.126793013,-0.846404483,-0.619538204,-0.449687175,-0.33576736,-0.273287113,-0.255502589,-0.274552125,-0.321219849,-0.385758888,-0.458700947,-0.531256683,-0.595663989,-0.645411615,-0.67547617,-0.68253558
0017cyc,1.2,298,0.039966679,0.16192069,0.365967166,0.6520859,1.019502872,1.465931602,1.987300075,2.578179251,3.232589955,3.944751505,4.70985491,5.524685577,6.38757372,7.297747147,8.254656338,9.257210768,10.30288176,11.38747552,12.50564658,13.65152071,14.81922525,16.00310105,17.19779103,18.39950042,19.60902952,20.83482019,22.09235714,23.397888,24.76253894,26.19169144,27.68575789,29.23888782,30.8401175,32.47425354,34.09267758,35.55082896,36.64875308,37.30254748,37.61459224,37.7768224,37.95321356,38.23175282,38.62180934,38.97454466,38.66915116,36.4308202,31.02062299,22.32433496,11.57630734,0.596362444,-9.005666112,-16.1169508,-20.99191454,-24.07944168,-25.61893237,-25.62866761,-24.01375018,-20.76229864,-16.10115951,-10.52073535,-4.620089835,1.107118988,6.319183403,10.82562602,14.55759571,17.48735336,19.54991296,20.78439529,21.18088306,20.72385305,19.45144418,17.47823971,14.97136431,12.1188064,9.088521118,6.014973883,3.012408055,0.185841797,-2.341828864,-4.479113263,-6.172341637,-7.380135982,-8.076711673,-8.259319372,-7.952127926,-7.205029906,-6.095019471,-4.731013319,-3.253144686,-1.840278649,-0.700939629,-0.022419076,0.08919736,-0.363047359,-1.280296135,-2.501524239,-3.869883307,-5.257426191,-6.580818031,-7.784216198,-8.810021893,-9.601544729,-10.11803234,-10.3380082,-10.26373205,-9.916228926,-9.323059939,-8.514991357,-7.526799301,-6.39542811,-5.160562445,-3.865564655,-2.563493301,-1.316447329,-0.189541262,0.760341607,1.497001282,2.007860917,2.299307879,2.38856005,2.297312463,2.052867548,1.690523864,1.252306251,0.780825061,0.309092562,-0.142006941,-0.55861468,-0.930691798,-1.249923866,-1.504558934,-1.683246395,-1.779275041,-1.793896209,-1.735793632,-1.615604109,-1.446822602,-1.242680575,-1.014978275,-0.774094468,-0.530250162,-0.292508245,-0.069199211,0.131992439,0.304148101,0.44169546,0.540894927,0.599605684,0.617362763,0.595505953,0.537137255,0.446946138,0.330957714,0.196609245,0.05148214,-0.097286781,-0.242822748,-0.379537294,-0.50297803,-0.609646026
0138pro,-1.05,298,0.035071182,0.14176359,0.319357435,0.567097668,0.88433372,1.270125584,1.722576845,2.238401672,2.813164612,3.442186779,4.121505951,4.847975334,5.618816352,6.431345004,7.282731443,8.169578083,9.087601777,10.03207323,10.99834769,11.98199265,12.9790018,13.98649385,15.00392952,16.03480854,17.08778732,18.17704801,19.32028128,20.52266886,21.6007402,21.94841244,21.4387621,20.94469168,21.22929083,22.36332703,24.03722004,25.90161162,27.70449088,29.29341753,30.5626981,31.41460238,31.8097461,31.80518637,31.5005615,30.89550789,29.59550792,26.70308402,21.4136528,13.81141325,4.924591014,-3.911474039,-11.65021952,-17.65814378,-22.09542319,-25.29383387,-27.460306,-28.66313905,-28.82020901,-27.49266641,-23.6292049,-15.92141316,-3.86547714,11.39557764,24.97585311,34.1188364,39.82526279,42.88074408,43.87847834,43.24384545,41.2751128,38.21399948,34.29366748,29.74512988,24.78728452,19.61841449,14.39838711,9.244520344,4.251390262,-0.490183582,-4.896344954,-8.857741625,-12.22801128,-14.81688509,-16.55776476,-17.53696615,-17.87071715,-17.67411313,-17.04259694,-16.05390837,-14.79371754,-13.40034816,-12.03269213,-10.81612062,-9.833547427,-9.134467737,-8.736749037,-8.612171411,-8.696260011,-8.912781978,-9.176955542,-9.409131303,-9.552726841,-9.584983891,-9.507649821,-9.329012858,-9.056783119,-8.697578765,-8.255182545,-7.721277545,-7.070553215,-6.272937399,-5.309384223,-4.174072232,-2.87268675,-1.429233071,0.112092421,1.686664899,3.212236105,4.595133594,5.765089836,6.687452497,7.35439257,7.774011391,7.955733881,7.909378322,7.654117368,7.212689018,6.609558426,5.872740867,5.035334298,4.133663083,3.204149647,2.281621644,1.397090943,0.57725038,-0.158500127,-0.801523108,-1.352862103,-1.817303915,-2.199093964,-2.500469878,-2.724563164,-2.87755221,-2.972311338,-3.027419339,-3.061282645,-3.08818183,-3.109915288,-3.1197392,-3.112910878,-3.086136497,-3.037853521,-2.96611957,-2.87330859,-2.765671408,-2.64787001,-2.522713735,-2.391702054,-2.255236376,-2.11243534,-1.961009521
0200tet,3.16,298,0.015515128,0.062572368,0.140369486,0.247675852,0.382981715,0.54471567,0.731637941,0.943392602,1.180809003,1.445483174,1.738825491,2.060991019,2.410302991,2.784697624,3.182002784,3.599936789,4.036040887,4.487639486,4.951875301,5.425823009,5.906659851,6.391861231,6.879489886,7.368745923,7.860519607,8.356982232,8.860240793,9.371098419,9.888106044,10.39825592,10.78093168,10.68029303,9.758298788,8.046406756,5.856838449,3.515689515,1.222756929,-0.950655608,-3.010145034,-4.989738218,-6.921318968,-8.819098399,-10.67434084,-12.4559537,-14.11425581,-15.58618921,-16.79094351,-17.49459418,-16.68108287,-11.75192611,0.568173375,21.3812015,47.99168469,75.31849041,96.12758468,108.8865638,114.9911954,115.3703835,110.7822483,101.9882605,89.80348075,75.06361134,58.56292467,41.00064579,22.95294384,4.934479154,-11.5663472,-26.14030608,-39.03672274,-50.42859687,-60.3525831,-68.74105849,-75.53104511,-80.72785957,-84.44222076,-86.80202171,-87.70055814,-86.77909041,-83.62407269,-78.03558106,-70.19500844,-60.74428332,-50.33847293,-39.48417153,-28.57254749,-17.90031455,-7.672457394,1.988416604,10.96445967,19.20211225,26.68146641,33.29930592,38.8175963,43.15655177,46.15432137,47.65352309,47.62675956,46.26578183,43.9773301,41.11070065,37.93250115,34.64788665,31.40501194,28.30534075,25.40902386,22.73641479,20.26966095,17.95859852,15.73182514,13.51155711,11.22406259,8.811585,6.235983684,3.481122112,0.551959968,-2.53283931,-5.739901708,-9.020337659,-12.310391,-15.53343637,-18.60472359,-21.4159456,-23.83930827,-25.81382381,-27.29438001,-28.24966454,-28.66279892,-28.53141325,-27.87493056,-26.72411215,-25.11223173,-23.08163799,-20.6822738,-17.97169859,-15.01420954,-11.87950619,-8.640909817,-5.372922006,-2.148551903,0.962947496,3.896662237,6.596027487,9.015527862,11.1193523,12.88097579,14.2830735,15.31731723,15.98413771,16.29027857,16.24516843,15.87544209,15.21511239,14.30388118,13.18437944,11.90094349,10.49854552,9.024203014,7.517716482,6.014053987,4.543537114
