Mol,HFE,Temp,gf_w_40,gf_w_80,gf_w_120,gf_w_160,gf_w_200,gf_w_240,gf_w_280,gf_w_320,gf_w_360,gf_w_400,gf_w_440,gf_w_480,gf_w_520,gf_w_560,gf_w_600,gf_w_640,gf_w_680,gf_w_720,gf_w_760,gf_w_800,gf_w_840,gf_w_880,gf_w_920,gf_w_960,gf_w_1000,gf_w_1040,gf_w_1080,gf_w_1120,gf_w_1160,gf_w_1200,gf_w_1240,gf_w_1280,gf_w_1320,gf_w_1360,gf_w_1400,gf_w_1440,gf_w_1480,gf_w_1520,gf_w_1560,gf_w_1600,gf_w_1640,gf_w_1680,gf_w_1720,gf_w_1760,gf_w_1800,gf_w_1840,gf_w_1880,gf_w_1920,gf_w_1960,gf_w_2000,gf_w_2040,gf_w_2080,gf_w_2120,gf_w_2160,gf_w_2200,gf_w_2240,gf_w_2280,gf_w_2320,gf_w_2360,gf_w_2400,gf_w_2440,gf_w_2480,gf_w_2520,gf_w_2560,gf_w_2600,gf_w_2640,gf_w_2680,gf_w_2720,gf_w_2760,gf_w_2800,gf_w_2840,gf_w_2880,gf_w_2920,gf_w_2960,gf_w_3000,gf_w_3040,gf_w_3080,gf_w_3120,gf_w_3160,gf_w_3200,gf_w_3240,gf_w_3280,gf_w_3320,gf_w_3360,gf_w_3400,gf_w_3440,gf_w_3480,gf_w_3520,gf_w_3560,gf_w_3600,gf_w_3640,gf_w_3680,gf_w_3720,gf_w_3760,gf_w_3800,gf_w_3840,gf_w_3880,gf_w_3920,gf_w_3960,gf_w_4000,gf_w_4040,gf_w_4080,gf_w_4120,gf_w_4160,gf_w_4200,gf_w_4240,gf_w_4280,gf_w_4320,gf_w_4360,gf_w_4400,gf_w_4440,gf_w_4480,gf_w_4520,gf_w_4560,gf_w_4600,gf_w_4640,gf_w_4680,gf_w_4720,gf_w_4760,gf_w_4800,gf_w_4840,gf_w_4880,gf_w_4920,gf_w_4960,gf_w_5000,gf_w_5040,gf_w_5080,gf_w_5120,gf_w_5160,gf_w_5200,gf_w_5240,gf_w_5280,gf_w_5320,gf_w_5360,gf_w_5400,gf_w_5440,gf_w_5480,gf_w_5520,gf_w_5560,gf_w_5600,gf_w_5640,gf_w_5680,gf_w_5720,gf_w_5760,gf_w_5800,gf_w_5840,gf_w_5880,gf_w_5920,gf_w_5960,gf_w_6000,gf_w_6040,gf_w_6080,gf_w_6120,gf_w_6160,gf_w_6200,gf_w_6240,gf_w_6280,gf_w_6320,gf_w_6360,gf_w_6400
test2020,-9.51,298,0.023001921,0.093586334,0.212646968,0.381223486,0.600561113,0.871542327,1.193766624,1.565335761,1.984910712,2.454156497,2.972709878,3.536315472,4.140215797,4.780027833,5.450275929,6.143784398,6.851266248,7.562682322,8.269885714,8.965518517,9.643068215,10.29877088,10.93102042,11.54251815,12.14331873,12.75542194,13.37623358,11.56914192,-4.415114734,-23.88001581,-28.87974929,-29.46743652,-38.12658998,-53.96899605,-66.42792126,-68.36926767,-60.81892565,-48.13681569,-33.91057261,-20.10387176,-7.501767788,3.651703666,13.0344763,19.76937697,22.56564016,20.54478544,14.01397895,4.430551973,-6.386222233,-17.04383064,-25.82455919,-29.53890769,-21.78573657,5.057717875,52.62116058,110.5148066,158.1575704,190.8976438,207.5646636,209.1109432,197.2673673,175.7513066,147.7785387,116.070196,83.09355103,50.74910183,20.59959216,-6.344039988,-30.29725211,-51.65664457,-70.65783686,-87.13986032,-101.0197795,-111.9310203,-119.3276381,-122.8816602,-122.8419936,-119.6687266,-113.854544,-105.88046,-96.13498304,-84.91538674,-72.50763533,-59.28676745,-45.74670029,-32.48167301,-20.10638413,-9.073093209,0.35923281,8.160380765,14.5441326,19.81860437,24.23439956,27.88337682,30.80310147,33.02913882,34.58652197,35.47961632,35.70684387,35.26591368,34.13822738,32.33108047,29.92269261,27.1901411,24.40250392,21.74131248,19.3586793,17.36139463,15.74298823,14.41715961,13.25795735,12.0525381,10.55225029,8.551740492,5.938143847,2.690451516,-1.115319993,-5.338819141,-9.805386389,-14.30775572,-18.61995409,-22.56486756,-26.01009471,-28.85875287,-31.06794914,-32.62201252,-33.5191601,-33.77937135,-33.44478182,-32.57499595,-31.23408908,-29.48265629,-27.36184044,-24.86241903,-21.96085126,-18.68062947,-15.08978273,-11.28868839,-7.393881241,-3.53469488,0.124207284,3.441260019,6.326224889,8.733776854,10.66042397,12.13438814,13.190911,13.865544,14.20234843,14.28274487,14.20133315,13.93625715,13.45590631,12.75342314,11.84320531,10.75906803,9.548530532,8.263974282,6.976186292,5.720440404
0044met,-5.11,298,0.010922515,0.044266661,0.099986956,0.17769471,0.276462188,0.394871911,0.531099787,0.68295204,0.848244956,1.026020723,1.216834038,1.420801871,1.63702066,1.864970078,2.10497169,2.356653352,2.617534642,2.883884374,3.152634493,3.421394503,3.687691634,3.949502231,4.206445671,4.461937543,4.726837147,5.02373668,5.386616302,5.610645777,3.469078805,-3.256846968,-10.00746891,-11.7218312,-9.947443239,-8.654240693,-9.882132387,-11.96843288,-12.91104312,-12.09147852,-9.866767737,-6.896678297,-3.743658211,-0.773755759,1.801466494,3.791689816,4.794485397,4.140874063,1.319521264,-3.527824571,-9.619692912,-16.0166211,-21.78120847,-26.0307286,-26.95366058,-21.36069112,-6.854012627,15.27904857,38.35790229,53.16257375,61.00303876,63.55979009,62.12574645,57.78265428,51.72868273,44.67161473,37.02640023,29.10730021,21.14819554,13.3551841,5.906288122,-1.122856693,-7.6976967,-13.7880413,-19.31710659,-24.10410246,-27.86566981,-30.28298784,-31.27221598,-31.06064846,-29.95097582,-28.18322427,-25.91158016,-23.21338086,-20.12272465,-16.65444528,-12.87354243,-8.922344082,-5.019052116,-1.45552382,1.456066709,3.499253215,4.620735034,4.937250741,4.644571318,3.962958369,3.083235176,2.161144097,1.312517041,0.601595423,0.041083612,-0.38401177,-0.686640213,-0.878157318,-0.966911681,-0.939715842,-0.772342717,-0.443731867,0.056460703,0.723252889,1.530024998,2.425957759,3.339595979,4.184451341,4.873965873,5.346737546,5.563548641,5.507791248,5.182773489,4.612101071,3.831648581,2.882347313,1.81371742,0.67621431,-0.48223251,-1.616274505,-2.68439692,-3.650752862,-4.485456692,-5.164290326,-5.669012584,-5.988388078,-6.117934396,-6.061295746,-5.828705522,-5.436857592,-4.906972811,-4.263508325,-3.5331627,-2.744024951,-1.924828085,-1.10435598,-0.310668049,0.42999024,1.094526451,1.664113117,2.124292162,2.466449946,2.68902537,2.796051849,2.795896727,2.700332561,2.523475216,2.280720247,1.988120307,1.661196222,1.314615658,0.962121221,0.615858429,0.286057689,-0.018895634,-0.292386007
0064met,-1.66,298,0.028699732,0.115706668,0.259892824,0.460638603,0.718105846,1.031698153,1.398502711,1.812918137,2.266521441,2.751354709,3.264037117,3.805141748,4.37581292,4.974947211,5.598642765,6.241622562,6.897921986,7.561057026,8.223448672,8.876075455,9.510735285,10.12153128,10.70372517,11.25454447,11.77669911,12.28117342,12.78839654,13.3344878,13.97001789,14.43007148,11.50001189,-0.286495752,-16.66885437,-26.29059496,-27.24394277,-22.835997,-15.41253265,-7.573575945,-0.517440033,5.536089117,10.66092594,15.01359173,18.7270202,21.7180447,23.26429648,21.92373051,16.4611231,6.980103369,-4.877559578,-16.60121552,-25.32065478,-28.2974943,-24.43178001,-14.72016144,-1.757239725,11.59504456,23.29262179,32.17737966,37.9066619,40.86595856,41.34670372,39.72002506,36.64144599,32.48576248,27.81661421,23.02183918,18.22431098,13.39426789,8.460358802,3.40920951,-1.700057837,-6.756776438,-11.62621965,-16.16042209,-20.18220204,-23.52494475,-26.10647318,-27.9138086,-28.96497319,-29.24964517,-28.71973451,-27.29532121,-24.88817634,-21.4794932,-17.16914642,-12.18378329,-6.985439063,-2.124684743,1.972507195,5.024987414,6.955514666,7.875790979,7.9727711,7.46291433,6.571228788,5.49173798,4.36874664,3.283266471,2.242696269,1.198550325,0.093858685,-1.09894693,-2.362649431,-3.634882676,-4.826891992,-5.847494848,-6.621460595,-7.104057433,-7.2882839,-7.204374217,-6.907267943,-6.463875061,-5.948928561,-5.435238359,-4.978396202,-4.610199151,-4.344730207,-4.168892032,-4.053305285,-3.972846389,-3.905167536,-3.828281729,-3.722755186,-3.570269473,-3.353370883,-3.056486935,-2.682627709,-2.261280668,-1.83608154,-1.44010595,-1.082713677,-0.750718941,-0.42403746,-0.089778676,0.254558785,0.607959927,0.97182754,1.347825572,1.736424072,2.128151918,2.504710772,2.841784114,3.11815774,3.319323306,3.435839125,3.464305069,3.405708351,3.262281227,3.035579797,2.727401885,2.342718452,1.891815158,1.390369272,0.854996234,0.299321193,-0.266549201,-0.833908491,-1.393631849,-1.934450174,-2.443088359
0031pro,-0.31,298,0.014556281,0.058801318,0.132235394,0.234120825,0.36370934,0.520200113,0.702546646,0.909230011,1.138174621,1.386857536,1.652825546,1.934102584,2.228881609,2.535016129,2.849800291,3.170190456,3.493094607,3.815991112,4.137056096,4.454778161,4.767401293,5.072765815,5.368594215,5.65312783,5.926609442,6.192475597,6.458071457,6.738308263,7.058161465,7.443488027,7.910747546,8.466283041,9.111403979,9.846980294,10.6744551,11.5924193,12.57086744,13.49588398,14.1912256,14.56419977,14.68368097,14.70158749,14.73107124,14.69250707,14.11024462,12.17439696,8.261012323,2.44364228,-4.4841607,-11.42519937,-17.43587069,-21.9006111,-24.88978929,-26.76856514,-27.8404103,-28.24112789,-27.74217139,-25.60772621,-20.89271301,-13.17695765,-3.09655424,7.642040831,16.35066903,22.90403881,27.43028939,29.96999617,30.93521945,30.64485569,29.3406213,27.2250273,24.48755328,21.3066581,17.84041736,14.22427319,10.57911461,6.973845576,3.46315672,0.10975662,-2.994912233,-5.71935786,-7.907925909,-9.419665749,-10.18962568,-10.2919962,-9.903890846,-9.215528429,-8.367976861,-7.471724401,-6.635427653,-5.950189702,-5.471645902,-5.223261284,-5.18908687,-5.328847018,-5.594401451,-5.941468364,-6.331092636,-6.71817304,-7.079782441,-7.404414341,-7.680238739,-7.889975742,-8.010253339,-8.015125955,-7.871773003,-7.550573172,-7.030369923,-6.303890282,-5.379762472,-4.286576087,-3.077894006,-1.831160566,-0.612194613,0.535761704,1.583778247,2.514068657,3.314541395,3.968919872,4.45866931,4.768537392,4.889343888,4.819532624,4.568418036,4.153617835,3.601315142,2.9393009,2.18678836,1.356962287,0.469671089,-0.44440149,-1.339169364,-2.161169435,-2.863276647,-3.414786852,-3.804046141,-4.035029339,-4.122334349,-4.084792269,-3.942944603,-3.716347901,-3.423248817,-3.08106773,-2.706362965,-2.31421425,-1.918175778,-1.531621293,-1.164735658,-0.825791295,-0.520373575,-0.252786808,-0.025252249,0.162280937,0.311617051,0.425959881,0.509459436,0.566915844,0.602944541,0.621861539,0.627463854,0.622887319
test2026,-9.37,298,0.036613998,0.148258703,0.334689216,0.595717535,0.931582674,1.34225681,1.826285418,2.380067015,2.999440406,3.682620213,4.426028074,5.22305651,6.067307559,6.9528049,7.87242271,8.817812225,9.778611416,10.7429897,11.70003304,12.63977093,13.55420723,14.43830038,15.28825418,16.10451694,16.89655166,17.68932298,18.487551,16.83443207,0.849933309,-18.35823227,-22.96982149,-22.99667475,-30.73701682,-45.40117349,-56.78999363,-58.06308837,-50.2270437,-37.53315972,-23.46907606,-9.935839028,2.318359337,13.08950029,22.1624439,28.85038959,31.91905022,30.1176724,23.03284056,11.53091573,-2.660358233,-17.56970996,-30.5169664,-37.63093641,-32.76529258,-8.572559459,36.68040621,93.29971392,140.9605629,174.577179,193.3956798,198.0834484,190.02898,171.6485065,145.8430547,115.5793213,83.78381982,52.75117587,24.39540398,-0.948687012,-23.61486924,-44.03821794,-62.55025885,-78.92414146,-92.92759632,-104.1310338,-111.9396115,-115.9960253,-116.540337,-114.0647421,-109.0814529,-102.0887931,-93.51067979,-83.66259832,-72.85230705,-61.42423277,-49.83681726,-38.50674471,-27.81878764,-18.07150482,-9.431545097,-1.937324593,4.489471508,10.02273391,14.82121529,18.92172134,22.33252758,25.07977184,27.20046898,28.70494204,29.55765287,29.69310267,29.03360397,27.5596499,25.36325059,22.7486447,20.01629183,17.35616404,14.91098938,12.80160807,11.07104864,9.682154752,8.547113798,7.491001635,6.282851851,4.703319904,2.611450107,-0.051661252,-3.231687051,-6.795556504,-10.57523031,-14.36999699,-17.9661991,-21.20362139,-23.96359159,-26.13485022,-27.63566269,-28.42113028,-28.49665578,-27.9310089,-26.8448591,-25.37245535,-23.61907369,-21.65035991,-19.49670264,-17.13357142,-14.52330713,-11.68114972,-8.681174972,-5.641415881,-2.684688858,0.063857101,2.479699336,4.491037607,6.075302623,7.24339809,8.035297251,8.514278711,8.747515905,8.78967975,8.682668433,8.491206348,8.28616265,8.01895144,7.631092241,7.101192332,6.431488498,5.63811511,4.746831756,3.78884156,2.817585701,1.866912534
0171Zdi,-1.17,298,0.014862573,0.060055168,0.135171331,0.239655425,0.372831621,0.533757059,0.721153284,0.933099723,1.167060524,1.420246972,1.689873746,1.973245592,2.267695251,2.570234065,2.877771958,3.18788278,3.498773474,3.809171492,4.118122658,4.42478098,4.728310102,5.028066913,5.324082002,5.61774644,5.912337159,6.212774373,6.524679326,6.854746299,7.212852535,7.609771931,8.054160518,8.552567114,9.110460597,9.732362314,10.42080195,11.16342173,11.89220983,12.47649797,12.81462547,12.91006106,12.84229129,12.701978,12.52224304,12.11584418,10.92181125,8.269909134,3.967494212,-1.454087631,-7.049042631,-11.87026407,-15.2380372,-17.41715364,-18.71646791,-19.37491553,-19.47992469,-18.70069275,-16.05128492,-10.33611627,-1.275465621,9.844053028,19.80091858,25.7204226,28.70396901,29.67996381,29.35447515,28.11384366,26.19803668,23.77884466,20.99645325,17.97325998,14.81880457,11.62440891,8.449042267,5.333880132,2.305931343,-0.611313975,-3.381641687,-5.938962197,-8.162183734,-9.912790927,-11.14898908,-11.92882053,-12.33914925,-12.45430525,-12.33777567,-12.05610392,-11.66798687,-11.20861571,-10.70358981,-10.17429749,-9.642259353,-9.131254284,-8.665757904,-8.265346689,-7.939061846,-7.689071119,-7.512118568,-7.401037748,-7.34118828,-7.307640536,-7.275517179,-7.221054107,-7.119741318,-6.94539347,-6.667431803,-6.249594934,-5.65751854,-4.867190093,-3.882987559,-2.73933447,-1.472852724,-0.124659722,1.247208174,2.5949325,3.87109603,5.027415036,6.023575827,6.83218229,7.435360571,7.817030999,7.96605571,7.877794658,7.552832518,6.99519074,6.214871418,5.231616514,4.092499998,2.856375701,1.575123791,0.295103633,-0.939015688,-2.081778388,-3.089793643,-3.928661945,-4.584489261,-5.067745353,-5.390738381,-5.566376276,-5.610858032,-5.54051509,-5.371713631,-5.120766702,-4.803763057,-4.436458977,-4.03448786,-3.61502683,-3.193323185,-2.779904987,-2.383157615,-2.009489118,-1.663404399,-1.347527239,-1.062505853,-0.806998618,-0.578415122,-0.37372593,-0.189744322,-0.023022945,0.129614081,0.270824563
test1048,-7.8,298,0.034222736,0.138461088,0.312396054,0.555861013,0.868838924,1.250817392,1.699978907,2.21292977,2.785631073,3.414869766,4.098484479,4.833971534,5.617314098,6.442805028,7.303281135,8.190546427,9.095695254,10.00917491,10.92111131,11.82223377,12.70514178,13.56591517,14.40447837,15.22589192,16.04244887,16.87577805,17.75894342,18.70193866,19.2003557,18.05509227,15.74953478,14.04970695,12.84001546,11.11184956,9.253218137,8.225034727,8.343025646,9.339012925,10.84563973,12.62577533,14.56313735,16.57274199,18.53436051,20.1546546,20.68964339,18.93154399,13.84105943,5.325427115,-5.554695109,-17.08673561,-27.42795924,-34.90733723,-38.21805369,-35.58208741,-25.52001283,-7.871292269,15.95005471,42.25467537,67.22184548,87.7022454,99.27592775,100.7621327,94.84572418,83.93442016,70.19772544,55.2679594,40.26298684,26.06178016,13.02458907,1.262855833,-9.287698928,-18.68293832,-26.98912805,-34.24518113,-40.43026128,-45.47652537,-49.28556358,-51.71702242,-52.71716282,-52.30073414,-50.60194224,-47.9129572,-44.55947468,-40.79849533,-36.81760078,-32.7760344,-28.81908402,-25.0835176,-21.66526387,-18.59714555,-15.87540858,-13.47910542,-11.38637631,-9.572192616,-7.975626553,-6.517647985,-5.132619842,-3.768127435,-2.405007065,-1.101480951,0.030418695,0.891460582,1.448606327,1.756903902,1.905833867,1.987899689,2.082609732,2.247266723,2.506368593,2.850985368,3.24624728,3.640018717,3.976069098,4.196388518,4.248633156,4.097280489,3.720737508,3.110446773,2.287842915,1.289236734,0.142329708,-1.129562908,-2.504308858,-3.951992287,-5.400991321,-6.763580777,-7.968431363,-8.967970739,-9.737968904,-10.27498501,-10.5876978,-10.68443042,-10.56529756,-10.22510881,-9.660294335,-8.873252586,-7.885853062,-6.747325655,-5.52477438,-4.296406849,-3.140464507,-2.121391921,-1.29257121,-0.694799008,-0.341375708,-0.214045103,-0.271426365,-0.458661124,-0.722841423,-1.022918669,-1.332580516,-1.638311864,-1.930058879,-2.194323246,-2.409728867,-2.547975084,-2.58471439,-2.515810531,-2.364100508,-2.155791076
0574eth,-4.74,298,0.027445266,0.110866506,0.249532947,0.442690171,0.689574289,0.98890507,1.338347581,1.734382231,2.172788864,2.64944181,3.160838611,3.704095052,4.276391747,4.874421514,5.494408056,6.132175766,6.783016457,7.441540182,8.101758194,8.75724782,9.401271259,10.02736921,10.63000931,11.2060729,11.75741735,12.29303974,12.83115114,13.40682855,14.07334234,14.8814588,15.86121378,17.02251658,18.33800722,19.50681071,19.67750761,18.32010351,16.13027608,14.29128125,13.49577,13.82362011,15.0556041,16.91196729,19.07931957,20.95787984,21.26442872,18.30813234,11.10954141,0.228296326,-12.45647516,-24.63396294,-34.32223623,-40.94260398,-44.83897568,-46.20513926,-44.47875091,-38.56096414,-27.86240175,-13.25099389,3.054199335,18.40627519,29.98168671,37.62658621,42.05040991,43.97505296,43.97604604,42.51973021,39.90667229,36.35136211,32.02983178,27.10705554,21.75435734,16.15454994,10.47405061,4.856641214,-0.557032381,-5.603188823,-10.13319672,-14.01224876,-17.11199133,-19.33496435,-20.64712926,-21.07407181,-20.66236626,-19.50905591,-17.78276028,-15.72136015,-13.59283791,-11.6637544,-10.1446779,-9.155081424,-8.71342713,-8.765748467,-9.216523655,-9.951354898,-10.84243082,-11.76058638,-12.58662798,-13.22129897,-13.59149771,-13.64629609,-13.35886732,-12.7207676,-11.74361282,-10.45932133,-8.928396619,-7.228695833,-5.443039033,-3.63764879,-1.849169298,-0.093702329,1.61587521,3.254844918,4.769304112,6.070792354,7.061882111,7.665245819,7.848908064,7.624434523,7.029586136,6.115368388,4.938167494,3.559543144,2.047185183,0.472562482,-1.094487409,-2.592491855,-3.971769253,-5.199721308,-6.258930526,-7.137313614,-7.83150607,-8.339945768,-8.658398827,-8.781238233,-8.706650061,-8.442628713,-8.008330865,-7.430959396,-6.740781592,-5.966937596,-5.13412077,-4.265147423,-3.38631897,-2.515707508,-1.666248415,-0.852287131,-0.089916864,0.604159447,1.210554951,1.712510991,2.096596947,2.356087039,2.498621911,2.547759469,2.533934331,2.485570579,2.42296703,2.35763321,2.293549735,2.228311607
0133nit,-3.08,298,0.033551435,0.1352227,0.30324477,0.535440975,0.829648756,1.183641213,1.594438384,2.057903232,2.568864858,3.121893776,3.711784702,4.333656105,4.982621095,5.653342495,6.340250126,7.038093244,7.741715743,8.445810344,9.14476004,9.832452837,10.50238406,11.14800262,11.76341263,12.34567416,12.89745229,13.4287219,13.95796341,14.5175792,15.15260361,15.89878867,16.75945412,17.62714038,18.11809347,17.80260852,16.71227118,15.26074503,13.84182405,12.67449039,11.83334773,11.31374364,11.07097768,11.03207056,11.04032741,10.67718882,9.14050809,5.493359465,-0.780418975,-9.347801025,-19.04073407,-28.26254085,-35.31851895,-38.33347358,-35.66091613,-26.67022118,-12.84619737,2.365292011,13.77120367,21.45023347,26.44294978,29.43450324,30.88179798,31.10169635,30.26454021,28.45897805,26.00945824,23.16187742,20.05315512,16.7376825,13.23306159,9.540270221,5.723805171,1.869342929,-1.886657083,-5.380544336,-8.460921305,-11.02866318,-13.08235483,-14.67742457,-15.85236031,-16.63620765,-17.05434474,-17.12663693,-16.87281524,-16.32478494,-15.54124212,-14.59530241,-13.55389869,-12.47047241,-11.39575257,-10.38479555,-9.504308522,-8.806569193,-8.314287018,-8.028747957,-7.942471015,-8.046077928,-8.329070605,-8.741550674,-9.228420475,-9.700129646,-10.05429238,-10.22127676,-10.1694702,-9.901869292,-9.429170483,-8.769723658,-7.93679905,-6.936996815,-5.765856974,-4.434468443,-2.984456804,-1.48176602,0.001035647,1.402486055,2.678629826,3.796337458,4.716753017,5.406021487,5.844500835,6.027410286,5.972101584,5.708433577,5.272487129,4.692782872,3.988685655,3.173783211,2.263553133,1.281711433,0.262802783,-0.749212297,-1.71066047,-2.58183646,-3.331325031,-3.938897905,-4.397817105,-4.709444321,-4.880272546,-4.925467978,-4.869521154,-4.740767286,-4.562848129,-4.343009353,-4.075707239,-3.756206312,-3.38522263,-2.974257883,-2.541793278,-2.110715155,-1.705952313,-1.352762549,-1.067322393,-0.852218887,-0.695457784,-0.576758724,-0.478198838,-0.390152736,-0.307700434,-0.227688899,-0.148184981,-0.067724166
0167chla,-0.27,298,0.023023882,0.093024314,0.209412097,0.371504491,0.578661456,0.829903483,1.123213582,1.455216562,1.82146658,2.217342117,2.638975449,3.08361324,3.549184676,4.033434903,4.533219638,5.044993013,5.564884196,6.088715853,6.612054463,7.13014805,7.638153483,8.131719881,8.607351804,9.06342667,9.501687753,9.928304911,10.35584257,10.80846486,11.32252698,11.92808455,12.63285235,13.42463314,14.28264015,15.18657684,16.11257227,17.00519639,17.74183836,18.17348585,18.2408811,18.01417235,17.62236041,17.18193475,16.75831556,16.29364881,15.41599165,13.35364481,9.31774306,3.114087296,-4.584858899,-12.54873166,-19.56683057,-24.78367386,-28.28274991,-30.38078577,-31.21164953,-30.47034918,-27.33541464,-20.94674796,-11.33782439,0.168690797,10.38393382,17.7059127,22.57232363,25.40507706,26.73373035,26.94104609,26.3010955,24.991031,23.09005073,20.67279431,17.8269106,14.66939378,11.31688223,7.872954977,4.425246834,1.045796408,-2.184198629,-5.168232306,-7.773152073,-9.89452379,-11.48849105,-12.57411479,-13.17459124,-13.33113324,-13.10301004,-12.56842637,-11.81931564,-10.93966006,-10.00573655,-9.097580575,-8.296394276,-7.671797463,-7.27012078,-7.114521017,-7.195577887,-7.457385362,-7.837751849,-8.266094616,-8.672383103,-9.004762646,-9.2359689,-9.35690521,-9.369549407,-9.274129249,-9.066942637,-8.740049912,-8.281221087,-7.676236656,-6.914618861,-5.984107124,-4.884270683,-3.639206444,-2.297303102,-0.922845282,0.417000411,1.666976345,2.793361998,3.770496318,4.573634799,5.179604623,5.578492717,5.771502841,5.770625238,5.600824002,5.288294044,4.857132576,4.330724051,3.732863367,3.089149138,2.425764475,1.769178819,1.144169255,0.572422977,0.069720768,-0.358071001,-0.714701126,-1.008407578,-1.246160186,-1.432848982,-1.574507983,-1.679799997,-1.761194147,-1.831497014,-1.897026648,-1.962443818,-2.030493416,-2.100514615,-2.168762715,-2.229813334,-2.280450295,-2.319196233,-2.345590031,-2.359703115,-2.360767239,-2.346928164,-2.315518631,-2.263293108,-2.187334572,-2.086465298,-1.962413899
0428ami,-11.96,298,0.028934113,0.116998035,0.263399197,0.466699806,0.725188004,1.037209344,1.401075461,1.814753727,2.277459845,2.79168716,3.355860882,3.963306003,4.606316655,5.277371662,5.969134997,6.67454729,7.386355794,8.097462969,8.802496279,9.496217729,10.17607704,10.84497139,11.51282643,12.19774937,12.92710301,13.73985514,14.63109157,12.67552726,-6.074601428,-27.54050493,-35.12914975,-34.24281733,-30.14840477,-25.50959621,-21.29720169,-18.2957302,-15.54286824,-12.83511845,-10.27194115,-8.008779814,-6.195143949,-4.938839259,-4.296358491,-4.295783617,-4.952491296,-6.282451977,-8.30535429,-11.06678816,-14.81746215,-19.76175833,-24.65545916,-25.77486938,-16.64337704,8.575723214,50.56581357,99.67344829,145.8227705,185.8586898,213.3392744,225.9206039,222.7837107,204.5964794,176.414397,142.5018248,106.1441204,70.13893928,37.20723373,7.58413718,-18.92779089,-42.41704047,-62.88479192,-80.52852633,-95.30897152,-106.8396231,-114.9323383,-119.5461507,-120.7549289,-118.6853036,-113.674486,-106.3680327,-97.37572948,-87.31831862,-76.77663399,-66.26263885,-56.10244036,-46.4875737,-37.51978504,-29.38539798,-22.25757628,-16.14487062,-10.97933192,-6.637576025,-2.923060328,0.369591796,3.33847254,6.007798412,8.339244814,10.28259979,11.78895887,12.85222484,13.52660583,13.94383407,14.36506477,14.94544444,15.74966095,16.77355518,18.02534879,19.44305145,20.90565158,22.25224583,23.34592137,24.04274357,24.22892833,23.85314682,22.92106139,21.38207562,19.08266834,15.86459112,11.68293799,6.642639344,1.035358527,-4.775523005,-10.47065201,-15.83835106,-20.80192974,-25.26575423,-29.07281368,-32.07288878,-34.20735131,-35.44042422,-35.76616926,-35.21514988,-33.86259417,-31.78330105,-29.05927946,-25.79313878,-22.10289608,-18.13409076,-14.06929394,-10.08957899,-6.344198988,-2.943123378,0.06004444,2.631494841,4.756734988,6.425255192,7.644149453,8.495231069,9.090406919,9.491459237,9.720135898,9.80914855,9.795194893,9.710677911,9.606679663,9.544373406,9.565851278,9.643568096,9.708804108,9.674062783
