Mol,HFE,Temp,kh_w_40,kh_w_80,kh_w_120,kh_w_160,kh_w_200,kh_w_240,kh_w_280,kh_w_320,kh_w_360,kh_w_400,kh_w_440,kh_w_480,kh_w_520,kh_w_560,kh_w_600,kh_w_640,kh_w_680,kh_w_720,kh_w_760,kh_w_800,kh_w_840,kh_w_880,kh_w_920,kh_w_960,kh_w_1000,kh_w_1040,kh_w_1080,kh_w_1120,kh_w_1160,kh_w_1200,kh_w_1240,kh_w_1280,kh_w_1320,kh_w_1360,kh_w_1400,kh_w_1440,kh_w_1480,kh_w_1520,kh_w_1560,kh_w_1600,kh_w_1640,kh_w_1680,kh_w_1720,kh_w_1760,kh_w_1800,kh_w_1840,kh_w_1880,kh_w_1920,kh_w_1960,kh_w_2000,kh_w_2040,kh_w_2080,kh_w_2120,kh_w_2160,kh_w_2200,kh_w_2240,kh_w_2280,kh_w_2320,kh_w_2360,kh_w_2400,kh_w_2440,kh_w_2480,kh_w_2520,kh_w_2560,kh_w_2600,kh_w_2640,kh_w_2680,kh_w_2720,kh_w_2760,kh_w_2800,kh_w_2840,kh_w_2880,kh_w_2920,kh_w_2960,kh_w_3000,kh_w_3040,kh_w_3080,kh_w_3120,kh_w_3160,kh_w_3200,kh_w_3240,kh_w_3280,kh_w_3320,kh_w_3360,kh_w_3400,kh_w_3440,kh_w_3480,kh_w_3520,kh_w_3560,kh_w_3600,kh_w_3640,kh_w_3680,kh_w_3720,kh_w_3760,kh_w_3800,kh_w_3840,kh_w_3880,kh_w_3920,kh_w_3960,kh_w_4000,kh_w_4040,kh_w_4080,kh_w_4120,kh_w_4160,kh_w_4200,kh_w_4240,kh_w_4280,kh_w_4320,kh_w_4360,kh_w_4400,kh_w_4440,kh_w_4480,kh_w_4520,kh_w_4560,kh_w_4600,kh_w_4640,kh_w_4680,kh_w_4720,kh_w_4760,kh_w_4800,kh_w_4840,kh_w_4880,kh_w_4920,kh_w_4960,kh_w_5000,kh_w_5040,kh_w_5080,kh_w_5120,kh_w_5160,kh_w_5200,kh_w_5240,kh_w_5280,kh_w_5320,kh_w_5360,kh_w_5400,kh_w_5440,kh_w_5480,kh_w_5520,kh_w_5560,kh_w_5600,kh_w_5640,kh_w_5680,kh_w_5720,kh_w_5760,kh_w_5800,kh_w_5840,kh_w_5880,kh_w_5920,kh_w_5960,kh_w_6000,kh_w_6040,kh_w_6080,kh_w_6120,kh_w_6160,kh_w_6200,kh_w_6240,kh_w_6280,kh_w_6320,kh_w_6360,kh_w_6400
0045eth,-5.01,298,0.023868245,0.096489976,0.217409356,0.386115414,0.602037055,0.864215249,1.17105321,1.520146101,1.90863122,2.334383104,2.796292876,3.292877722,3.821921311,4.381907825,4.972276759,5.591801411,6.236757283,6.902705828,7.586161082,8.284168706,8.993713741,9.711886292,10.43698565,11.17132283,11.92560731,12.72352063,13.60035545,14.33150864,12.53170511,5.876388629,-0.74997863,-2.056041487,0.081394633,1.692243595,0.715348125,-1.080486526,-1.656874271,-0.459321521,2.101613739,5.351611141,8.734904576,11.89824525,14.63677874,16.73366641,17.64790862,16.44087005,12.41495626,5.832390452,-2.19713988,-10.44190448,-17.79058267,-23.35986563,-25.40775497,-20.93108103,-7.646184578,13.28659242,35.82346917,50.71682985,58.97425952,62.24796865,61.80481288,58.63803233,53.52257862,46.96211689,39.55570174,31.78818928,23.92510118,16.16204843,8.628910985,1.399125892,-5.495733517,-11.98712461,-17.81134126,-22.80461559,-26.72831787,-29.33759711,-30.56094008,-30.62700095,-29.85228987,-28.49792104,-26.74264508,-24.66819671,-22.30237845,-19.65613628,-16.75947342,-13.68592424,-10.57155499,-7.603612133,-4.981241918,-2.854407017,-1.284017783,-0.236294199,0.403041445,0.776805963,1.019807333,1.252909736,1.575628144,2.044175234,2.643225389,3.290782416,3.892711247,4.381331741,4.733718494,4.966843229,5.118713296,5.237543722,5.364004905,5.52874633,5.745728549,5.999155069,6.247924333,6.435776601,6.480223665,6.2929425,5.81114405,5.015966517,3.939816414,2.654822897,1.24030659,-0.235311476,-1.716438168,-3.155414996,-4.509795056,-5.743985799,-6.830312894,-7.739605158,-8.447464679,-8.937493814,-9.199019728,-9.2275287,-9.028025411,-8.616958505,-8.022018693,-7.275495581,-6.410029267,-5.458077859,-4.452861242,-3.422509685,-2.393317081,-1.3876219,-0.425612561,0.47430401,1.296197227,2.026608195,2.654698895,3.173227847,3.579151447,3.872450035,4.056318485,4.136282237,4.120127287,4.017919913,3.840481638,3.59847031,3.302521443,2.963042771,2.590193595,2.193818566,1.783230792,1.367343277
0117met,-5.57,298,0.032369934,0.130997722,0.295593646,0.525791345,0.820998188,1.18008962,1.601247171,2.082063441,2.620154233,3.213472742,3.860153969,4.558229256,5.30547494,6.099126168,6.935834538,7.811817817,8.722490973,9.662533472,10.62624795,11.60807311,12.60302094,13.60690774,14.61641937,15.63017582,16.65050558,17.68431057,18.74221341,19.83799985,20.98850461,22.21213412,23.52644834,24.94668691,26.43596067,27.44751318,26.39782743,22.36674506,16.86008059,12.28290122,9.958810793,9.931175265,11.64973886,14.49521021,17.88261589,20.96153263,22.20047233,19.88116471,13.45710304,4.152245501,-5.844323502,-14.47062171,-20.42684823,-23.84204591,-25.1519874,-24.25619119,-20.07174392,-11.05744929,3.286963037,21.37460691,40.05622206,56.0117845,65.52151172,68.9779396,68.22444307,64.91602293,59.92769726,53.77889829,46.82576748,39.34930159,31.60352003,23.8034329,16.12038451,8.765271333,1.813273296,-4.714715714,-10.7392013,-16.16366321,-20.86520273,-24.71919424,-27.62173704,-29.52035807,-30.44736317,-30.49757199,-29.77238759,-28.3949553,-26.52556398,-24.36833661,-22.1554183,-20.1099684,-18.37786869,-16.98621695,-15.84835793,-14.83760743,-13.85244636,-12.84438188,-11.79215809,-10.6723575,-9.451602619,-8.091523563,-6.559416819,-4.842065943,-2.968455329,-1.017866644,0.956550338,2.928505004,4.88667863,6.814620934,8.675337005,10.41465401,11.98182513,13.35040756,14.50959077,15.4351584,16.04775167,16.21653874,15.82461629,14.8230288,13.25826106,11.2372504,8.875105095,6.280249444,3.557707133,0.804694565,-1.881793959,-4.407363849,-6.690987659,-8.676294786,-10.31833499,-11.60691632,-12.55073702,-13.15791225,-13.43932059,-13.41462644,-13.11781654,-12.60156051,-11.93168316,-11.17377142,-10.37849513,-9.573249604,-8.76063431,-7.927349655,-7.057430139,-6.138523007,-5.167663474,-4.15379141,-3.117353735,-2.084515584,-1.080753053,-0.127249061,0.759107393,1.566167802,2.285768694,2.912849766,3.44372629,3.876256127,4.212596822,4.454776977,4.601461631,4.648865581,4.595154064,4.44519666
0206tri,1.77,298,0.030779174,0.124767196,0.282007016,0.502110917,0.783955279,1.125674241,1.524677929,1.978162821,2.483490048,3.038096187,3.638937353,4.282719476,4.966091506,5.68560448,6.437599341,7.21821656,8.023265387,8.848064218,9.687772823,10.53846265,11.39743343,12.26337447,13.13631308,14.01700713,14.90622251,15.80380852,16.70799366,17.61618984,18.52279373,19.34805978,19.50849048,17.86480793,14.15784775,9.488963734,5.146134024,1.806274856,-0.459977586,-1.895002303,-2.817968113,-3.503816889,-4.148357377,-4.872457346,-5.733057826,-6.7436842,-7.891633406,-9.151826173,-10.47999311,-11.68698101,-11.83419583,-8.349071434,2.26858408,21.52367336,46.86865834,72.84159706,91.57678819,102.7361592,109.3421157,113.5176701,115.8612642,115.6692557,110.3991917,100.6778055,88.24236632,74.2809386,59.90163524,45.91374229,32.521874,19.78921733,7.709287212,-3.726134835,-14.46817783,-24.40096537,-33.40103689,-41.35520279,-48.28676068,-54.34954233,-59.44709477,-63.44197418,-66.09430307,-67.11557257,-66.56000676,-64.82435999,-62.34422381,-59.42731402,-56.28568527,-53.05820521,-49.83793068,-46.68795492,-43.64630136,-40.72688762,-37.90060077,-35.04552772,-31.93304688,-28.3184329,-24.05876014,-19.21319047,-14.01537531,-8.563932133,-2.819986607,3.212836299,9.45987154,15.75052062,21.84620888,27.50948177,32.5176416,36.68862043,39.89434137,42.02277012,42.96136151,42.6515282,41.12388015,38.60742662,35.46249402,32.0309492,28.56847043,25.13048575,21.6461324,18.0443364,14.29104095,10.41585483,6.514891408,2.701813406,-0.933799309,-4.323527393,-7.428546922,-10.23217651,-12.70885819,-14.83310373,-16.59086971,-17.98311865,-19.01996292,-19.71077245,-20.05729084,-20.06666465,-19.77117725,-19.22986135,-18.52118583,-17.70347635,-16.79573605,-15.77957238,-14.6488671,-13.40807616,-12.0714547,-10.65868584,-9.189040809,-7.682365136,-6.159066672,-4.638875671,-3.139952672,-1.678907437,-0.27086698,1.069839998,2.328537304,3.49143443,4.546753495,5.482577202,6.286814433,6.948579437,7.45865805,7.81111881
0094met,-2.93,298,0.032644567,0.132384123,0.299459685,0.534103313,0.836594531,1.206679603,1.64267597,2.141265484,2.698941644,3.313910662,3.985712566,4.713873295,5.49822695,6.338328249,7.231521867,8.17259788,9.154616031,10.16933457,11.20892439,12.26783828,13.34232064,14.42911582,15.52678876,16.6379955,17.77021569,18.93487427,20.14673053,21.42180045,22.77270228,24.19913744,25.18489104,21.42191052,7.028492713,-12.15614599,-24.67811697,-27.27744934,-23.0534061,-15.75405228,-7.801492136,-0.136933065,7.02836733,13.63782642,19.23813527,22.67840654,22.72710981,19.11126233,12.79142447,5.391490491,-1.476312202,-6.804494339,-10.03439315,-10.19232737,-5.071952752,7.948641668,29.35666228,56.20370673,83.42173921,105.4116632,118.6566613,122.4630663,118.2359959,108.1441772,93.90177185,76.81679302,58.34473323,39.73057882,21.87215234,5.439188657,-9.056966956,-21.7222882,-32.80129049,-42.48326753,-50.87580759,-57.98016512,-63.70394671,-67.89569486,-70.39690893,-71.14354086,-70.14521644,-67.48225711,-63.2531805,-57.5534552,-50.55190265,-42.5136814,-33.82151984,-24.94642369,-16.36826486,-8.485430466,-1.560979498,4.366063461,9.385954278,13.60592173,17.11957089,20.02175798,22.38595687,24.24690943,25.58568181,26.344692,26.45807529,25.85816295,24.54649438,22.62099732,20.25257436,17.64244665,14.97048903,12.38767277,10.01575582,7.929932352,6.163304603,4.696608957,3.466845993,2.374557328,1.306717378,0.14670266,-1.170142981,-2.643100848,-4.234422937,-5.901115481,-7.604871486,-9.305171821,-10.95649957,-12.50004991,-13.86613885,-14.98803932,-15.81780136,-16.33205346,-16.54037224,-16.46353085,-16.11889895,-15.51243038,-14.64531596,-13.52280851,-12.15670278,-10.56560854,-8.775217124,-6.824824527,-4.771571335,-2.674434544,-0.597114073,1.398082684,3.255671667,4.934368327,6.401655544,7.632193782,8.609647259,9.32834064,9.791933568,10.01033914,9.99565292,9.760356618,9.318920675,8.688437516,7.889465245,6.945614909,5.881595607,4.723030507,3.497979909,2.235109479,0.964938528,-0.279537713
0440pho,-7.28,298,0.079761995,0.322886176,0.728778093,1.296233399,2.022724708,2.903303352,3.929827435,5.091656199,6.377393234,7.777319356,9.285721976,10.90156991,12.62516734,14.45378032,16.38002007,18.39282117,20.47942943,22.62781962,24.82775754,27.06994831,29.34543964,31.64710893,33.9713697,36.31928622,38.69931233,41.12963388,43.63574606,46.24858742,48.97954822,50.99704147,47.33239888,33.77412855,17.19234127,6.690360996,4.378419751,7.781782861,13.91998425,20.80211963,27.45371152,33.57280316,39.21665785,44.59462848,49.86768193,54.66977958,57.21058187,54.41300479,44.28750397,28.06209482,9.623400443,-6.010499898,-13.34553223,-8.129815566,11.48593283,43.1458022,80.55289507,116.4797479,145.1025747,164.0952918,174.6910289,177.169849,170.5447782,157.1593146,138.8316361,116.7659912,92.12635612,66.06748533,39.67941942,13.91089546,-10.63580892,-33.50054032,-54.33013159,-72.84880426,-88.82877459,-101.9332891,-112.0333936,-119.2690796,-123.8240439,-125.971918,-125.9943106,-124.0955256,-120.3568273,-114.74256,-107.078563,-97.24057731,-85.30616779,-71.5939884,-56.72153277,-41.45962013,-26.64382443,-13.01127726,-0.846109455,9.881269881,19.34287891,27.71597022,35.11596817,41.59354862,47.17345297,51.86672939,55.66416618,58.53655043,60.42827711,61.21829377,60.73674985,58.96807388,55.99560368,51.96230282,47.03280894,41.38624944,35.21926479,28.73261844,22.08942873,15.45138476,8.961675152,2.735705789,-3.128433785,-8.510753912,-13.30096272,-17.44786609,-21.00655505,-24.12803702,-26.97721839,-29.62227667,-32.03551355,-34.11549315,-35.74916175,-36.89239363,-37.57020382,-37.83097946,-37.68856343,-37.0726161,-35.93974621,-34.27156201,-32.05636333,-29.2807504,-25.96377062,-22.15506028,-17.94678119,-13.46721291,-8.847389623,-4.208300003,0.330595539,4.647827954,8.616373428,12.12660939,15.10325302,17.52364111,19.4076808,20.790796,21.68813498,22.08367557,21.95629851,21.31514845,20.19897118,18.67002114,16.78944719,14.60968847,12.19805326,9.662017399,7.121222365,4.63069573
test1017,-6.5,298,0.098312163,0.398133387,0.899346245,1.602061495,2.505995277,3.60924494,4.906761285,6.389246239,8.043937682,9.857504702,11.82026914,13.92763364,16.17601128,18.55780433,21.06054123,23.66941451,26.37002639,29.14896925,31.99143152,34.88128323,37.8042973,40.75194322,43.72197487,46.71669411,49.74393193,52.81956031,55.96678766,59.21538933,62.58424355,65.37255095,62.61198106,48.75892501,30.4710903,19.02430935,17.9187657,24.29299123,34.16357078,44.72505956,54.53636569,63.11724761,70.51427644,76.95789322,82.5846975,86.93154826,88.04958642,82.75245197,69.11006975,48.57169814,25.37366246,4.781805168,-8.070625057,-8.861365809,2.519952321,21.85262197,43.20110606,62.24463918,77.25775078,89.24924703,99.91174331,109.5882451,116.0344791,118.4711323,116.4234174,110.0519587,99.91226497,87.13386934,72.63738253,56.94377646,40.48907064,23.73285322,7.22038491,-8.574430663,-23.17371543,-36.22960463,-47.58832103,-57.21178139,-65.16715327,-71.49602483,-76.13544342,-78.99768701,-80.06233615,-79.41068306,-77.13901191,-73.35211079,-68.22045655,-61.99431388,-55.00137793,-47.63490894,-40.28155423,-33.23441242,-26.65000143,-20.58422056,-15.0482353,-10.03274146,-5.513013545,-1.436838686,2.274970562,5.674665733,8.709298863,11.21433798,13.00697231,14.01480671,14.35101889,14.28082708,14.13557647,14.15907235,14.44746881,14.98832437,15.69933096,16.48094914,17.22919762,17.79079111,17.98544016,17.63927209,16.63845651,14.95822155,12.64084009,9.757577849,6.395099584,2.653292973,-1.348151303,-5.479911902,-9.603584817,-13.58267353,-17.29799593,-20.6608121,-23.61218368,-26.12592019,-28.18912027,-29.77625334,-30.85320023,-31.37978085,-31.30905947,-30.59895908,-29.21872795,-27.1553547,-24.41497537,-21.02978451,-17.09179565,-12.76374319,-8.254983166,-3.771477813,0.502429942,4.409407166,7.806583824,10.56797402,12.60591884,13.90208476,14.52655851,14.60735435,14.2613262,13.57911474,12.63233204,11.48298192,10.19700271,8.847918272,7.506391634,6.213038611,4.97843194,3.795919561
test1051,-20.3,298,0.104181118,0.421851214,0.952539663,1.695597044,2.649931174,3.812703846,5.178271952,6.738538438,8.485409256,10.41383899,12.52118843,14.80327047,17.25303632,19.86065198,22.61268717,25.49215343,28.48023154,31.55836108,34.70960785,37.91923544,41.17445313,44.46388793,47.77900792,51.11935884,54.4990557,57.9501706,61.52213178,65.18929024,67.85418268,67.22635542,64.12520222,58.58352072,46.00031686,29.31596227,17.09053375,12.32475924,13.07367186,16.9517035,22.58263555,29.30467729,36.75717628,44.57815772,51.98341013,57.28984168,58.00925206,51.99813139,39.05500757,21.414207,2.674938676,-14.05302557,-25.78562794,-28.31070601,-15.48512199,18.61681455,74.48408433,143.6227754,212.7603458,268.8204921,305.3703282,319.0612771,310.5733848,284.2093703,244.4006093,195.8031239,143.2961075,91.2756767,43.49071251,0.770944175,-36.74777007,-69.11172508,-96.60315989,-119.6386314,-138.4809415,-153.293846,-164.0695837,-170.6855354,-173.0653244,-171.3027676,-165.6899262,-156.6661281,-144.702613,-130.248726,-113.6724647,-95.41087941,-76.0355651,-56.33222508,-37.15066952,-19.31638024,-3.421307379,10.25291321,21.74193948,31.22757033,38.90089243,44.95132764,49.6116255,53.11061339,55.62287967,57.22658467,57.92090961,57.65030367,56.30061007,53.77210872,50.05093684,45.22839044,39.54738546,33.40707217,27.26660907,21.50277211,16.29078246,11.60799288,7.302266209,3.155238849,-1.09290787,-5.68864911,-10.74834225,-16.26311655,-22.12157156,-28.17272198,-34.25548683,-40.18489805,-45.7714336,-50.81965378,-55.10945425,-58.45163271,-60.73672202,-61.90296262,-61.95309632,-60.95012957,-58.9723971,-56.08056887,-52.32117031,-47.71382593,-42.22950098,-35.84612803,-28.5952923,-20.58492608,-11.97442551,-2.974672562,6.156192878,15.13180752,23.62468494,31.29313695,37.82736523,42.97441814,46.59596466,48.65757272,49.21262269,48.40437565,46.4135992,43.42883047,39.61900456,35.13066543,30.10027759,24.68399679,19.07656572,13.49098647,8.100971632,3.017609796,-1.70370544,-6.036989445
0081dim,-2.89,298,0.057624391,0.23315013,0.525815059,0.934473872,1.457570813,2.092638183,2.835854721,3.682238444,4.626854803,5.66605697,6.797691095,8.020049954,9.330002836,10.72179338,12.18666423,13.71379571,15.2916521,16.90888592,18.55420038,20.21582066,21.88164223,23.54048988,25.18401657,26.80859905,28.41698656,30.01904601,31.62910758,33.2565835,34.899657,36.55166076,38.14928527,38.95266657,37.0044802,31.91837689,26.31424806,22.65959051,21.45565146,22.0677724,23.70229006,25.80462126,28.06548442,30.29619601,32.25327026,33.39651996,32.70243534,28.92376574,21.48930834,11.2016776,-0.120753641,-10.59974815,-18.78359798,-23.45264719,-23.03195348,-15.95196479,-2.375376282,15.18229348,31.29729056,42.8581019,50.83814953,55.75358323,57.89965049,57.57279864,55.1626259,51.02909607,45.53999039,39.3039728,32.72382944,25.97833852,19.16314361,12.49795905,5.957106002,-0.439992388,-6.605123657,-12.3904107,-17.62660817,-22.13200554,-25.83946284,-28.77913463,-30.99167233,-32.49222229,-33.29548521,-33.43978586,-32.96766702,-31.97372004,-30.59707689,-28.98590166,-27.26128659,-25.4850104,-23.65881341,-21.74844519,-19.72119735,-17.56857268,-15.31373443,-13.001763,-10.68466132,-8.41425507,-6.232677597,-4.168289543,-2.231132889,-0.411562355,1.313823344,2.963356787,4.534763059,6.001588274,7.314297157,8.429167051,9.363190113,10.13842024,10.76614058,11.23969437,11.53157536,11.62233425,11.49476306,11.14586531,10.60075852,9.898811546,9.071644949,8.138664015,7.107696661,5.981692283,4.766092775,3.478540257,2.150100143,0.814274662,-0.509790407,-1.81667505,-3.104067516,-4.354139995,-5.537364443,-6.624924415,-7.592823486,-8.426503611,-9.112159824,-9.6410244,-10.01518897,-10.23420039,-10.30412683,-10.23484196,-10.03121052,-9.69317178,-9.21904378,-8.615609276,-7.89774837,-7.080543559,-6.185095113,-5.235971948,-4.258981634,-3.278454055,-2.316663092,-1.394695897,-0.531326241,0.2583357,0.963684938,1.578911204,2.101020934,2.530017074,2.868623654,3.120659415,3.29107792,3.384739987
0571dim,-4.84,298,0.044507736,0.180230278,0.406992043,0.724420997,1.131603274,1.626578749,2.206176422,2.866288101,3.602484564,4.411155619,5.290311652,6.239102507,7.256243687,8.338738696,9.481718481,10.67870444,11.92174578,13.20234074,14.51197591,15.84210115,17.18442534,18.53143353,19.87699393,21.21831157,22.55825372,23.90650116,25.27872395,26.69531818,28.17913167,29.75087237,31.4262687,33.21454933,35.09392983,36.7739475,37.40983027,36.45547871,34.57259021,32.90764659,32.14135667,32.3790812,33.44814708,35.10623266,37.05737056,38.66807104,38.51982844,34.77221656,26.56876536,14.92692829,2.115538202,-9.636162858,-18.88353582,-25.08388899,-28.69449625,-29.93873124,-28.34593979,-23.03128476,-13.61596105,-0.946461733,13.07237849,26.10157424,35.5566931,41.7359266,45.03962861,46.04924837,45.31869669,43.28548987,40.25556129,36.43774188,31.99507986,27.07355283,21.80840305,16.33467344,10.79693672,5.326484937,0.059734389,-4.851971721,-9.29462354,-13.14908701,-16.30091051,-18.65024864,-20.14168873,-20.7366991,-20.4527291,-19.3757059,-17.67407825,-15.59726324,-13.42242693,-11.41192096,-9.760677556,-8.574813596,-7.865947965,-7.585423677,-7.646463582,-7.945348661,-8.381941013,-8.873290443,-9.358552858,-9.7932426,-10.13853383,-10.36189137,-10.43868015,-10.34526714,-10.0655431,-9.572059271,-8.857474888,-7.947752652,-6.889250275,-5.736432495,-4.533960747,-3.312558809,-2.098160826,-0.909605954,0.226659321,1.274185496,2.193901932,2.950896505,3.518847194,3.904106743,4.113331488,4.154426805,4.039044932,3.790624079,3.433380822,2.996337779,2.509216231,1.999042491,1.493058847,1.027818935,0.641301207,0.366829975,0.230050907,0.242013698,0.38849565,0.620254,0.854233263,0.99930584,0.989946834,0.80080471,0.45628269,0.011218917,-0.478514858,-0.967731102,-1.422148366,-1.819915356,-2.150468334,-2.411913006,-2.606645083,-2.741638617,-2.831187468,-2.889398428,-2.926097862,-2.949899878,-2.966040242,-2.977909435,-2.987901927,-2.998364703,-3.011864301,-3.032110556,-3.065614279,-3.11731473
test1012,-17.2,298,0.108890348,0.441314096,0.998618657,1.783572698,2.79920819,4.046066439,5.518729173,7.205479216,9.092708902,11.17170869,13.44274451,15.91078222,18.57549721,21.42717858,24.45098094,27.62691506,30.93333023,34.35250084,37.86852265,41.46397253,45.1216721,48.82622593,52.56732849,56.35070406,60.20342135,64.17285785,68.32485023,72.57780284,75.02094854,70.39097009,46.27796904,-9.895731259,-70.78537499,-104.1730872,-112.5173375,-101.7788031,-79.26562145,-53.76085214,-29.78716952,-7.8197084,12.31083918,30.75855639,47.1476956,59.79547683,65.23854167,59.77243163,42.82924413,18.37057729,-7.296682171,-28.42362142,-38.95972835,-31.15997422,4.058500953,71.25387466,165.1096553,270.0876821,365.2614543,434.0910938,470.3415179,471.7777083,442.8232382,392.3982561,328.8032503,258.3119596,186.477693,117.4301232,54.09758513,-2.417212979,-52.26465073,-95.81117471,-133.4170152,-165.1708479,-191.1735839,-211.4560385,-225.8550967,-234.075414,-236.003484,-231.9818645,-222.7188879,-208.9731421,-191.382813,-170.1972912,-145.5779908,-117.842532,-87.83061761,-56.95104619,-26.9064151,0.496434891,23.78347785,42.2862777,56.12757285,65.93396134,72.44169839,76.34514847,78.26919145,78.67294598,77.80404114,75.74603396,72.45031885,67.8089692,61.70422391,54.15265493,45.32491384,35.43331738,24.82570283,14.14805093,4.142794037,-4.605162811,-11.78214272,-17.34563766,-21.44842543,-24.31762074,-26.22857341,-27.58076076,-28.89232122,-30.58481755,-32.90371994,-35.89387645,-39.392238,-43.11750825,-46.77785871,-50.12355915,-52.90096299,-54.88460602,-55.94036189,-55.99316523,-54.89237026,-52.37624212,-48.32630725,-42.92302709,-36.45720918,-29.24471974,-21.55428746,-13.58275213,-5.490952447,2.614853242,10.6040444,18.25033814,25.28647261,31.48660315,36.72259207,40.94780214,44.12774762,46.22625085,47.18354237,46.92667329,45.38650064,42.50108806,38.30972676,33.01596538,26.93721227,20.4193563,13.80996454,7.449452694,1.603892991,-3.539733698,-7.838890069,-11.18265756,-13.56049248,-15.14555283
0111die,-4.07,298,0.042709908,0.172506067,0.388090497,0.687810432,1.069863794,1.532128038,2.071939094,2.685730075,3.368858077,4.116636236,4.925704486,5.793961262,6.719588624,7.700350408,8.7338658,9.817829483,10.94931251,12.12402275,13.33596343,14.57835625,15.84563146,17.13584019,18.45234243,19.80507354,21.21150853,22.69617799,24.28883838,26.00398264,27.59501006,28.30290765,28.07543313,28.03678732,29.03186773,30.91559032,32.6347873,33.00671895,31.99887829,30.57905817,29.62101115,29.43208299,29.91831474,30.83989522,31.85172985,32.27504598,30.94326014,26.64893645,18.99003563,8.768944939,-2.428447743,-12.94966863,-21.69315028,-28.2877276,-32.8857466,-35.46384458,-35.35924406,-31.4259384,-22.99574674,-10.75321084,3.354330441,17.05584252,28.5060102,36.43738141,41.28778783,43.48500561,43.6432754,42.26398171,39.70478924,36.22339415,32.00602004,27.21156028,22.0775188,16.75936494,11.36872795,6.014672762,0.803887374,-4.138366911,-8.652310171,-12.56409178,-15.72452923,-18.03474896,-19.44931599,-19.9661885,-19.61700127,-18.46091313,-16.59664798,-14.19424748,-11.51518732,-8.883964099,-6.611343057,-4.922753438,-3.924056759,-3.602695414,-3.869253576,-4.598996605,-5.649157076,-6.860810341,-8.052831969,-9.073329456,-9.801598558,-10.16359151,-10.13628356,-9.743689399,-9.046199734,-8.125515858,-7.058065432,-5.898794584,-4.681599023,-3.425431202,-2.144731305,-0.860557514,0.400434409,1.612164986,2.752914905,3.803104891,4.735260977,5.497791253,6.023154936,6.261750561,6.201009612,5.865482577,5.30984327,4.59165772,3.7658816,2.87793548,1.967353666,1.065421524,0.18878859,-0.652273078,-1.447554449,-2.18647389,-2.861344544,-3.465706088,-3.993067078,-4.434431607,-4.779589506,-5.018650472,-5.142721459,-5.147602866,-5.034377175,-4.810044597,-4.486955924,-4.08410348,-3.625456344,-3.136924354,-2.642939495,-2.164534757,-1.717441379,-1.310848772,-0.948423532,-0.630455496,-0.353003413,-0.109875013,0.105393231,0.296307461,0.464716707,0.610607871,0.732350284,0.828621162,0.899238914,0.94490606
